STATE,COUNTY,LATITUDE,LONGITUDE,FIRE_SIZE,CAUSE_CODE,CAUSE_DESCR,DISCOVERY_DATE,DISCOVERY_TIME,CONT_DATE,CONT_TIME
MS,Lamar,31.19895893,-89.4248121,4.0,7.0,Arson,2451256.5,1521,2451256.5,1628
CO,Mesa,39.3158,-108.5854,0.3,1.0,Lightning,2451703.5,1855,2451704.5,1000
NY,SUFFOLK,40.89945127,-72.81483649,2.0,9.0,Miscellaneous,2452343.5,1555,2452343.5,1555
GA,Haralson,33.7422379,-85.34936072,3.0,5.0,Debris Burning,2452610.5,1405,2452610.5,1405
GA,159,33.25222222,-83.80138889,2.0,7.0,Arson,2452234.5,1515,2452234.5,1730
GA,Upson               ,32.8358,-84.3407,0.26,8.0,Children,2450145.5,1900,2450145.5,2134
AL,Washington,31.326502,-88.065619,5.0,3.0,Smoking,2452668.5,1336,2452668.5,1448
UT,Beaver,38.29497,-113.76861,0.1,1.0,Lightning,2451750.5,1600,2451750.5,1900
CA,Glenn,39.414061,-122.533011,2.0,2.0,Equipment Use,2452531.5,1746,2452531.5,1940
GA,Murray              ,34.8757,-84.8031,0.05,9.0,Miscellaneous,2448684.5,1720,2448684.5,1750
MT,77,47.20833333,-113.41444444,0.1,1.0,Lightning,2452455.5,0757,2452455.5,1300
NY,CLINTON,44.86026615,-73.65176506,1.14,9.0,Miscellaneous,2452527.5,0832,2452527.5,0832
OR,5,45.15055556,-121.75055556,0.5,4.0,Campfire,2451474.5,1530,2451474.5,1830
CA,Siskiyou,41.587381,-122.291831,58.0,7.0,Arson,2451780.5,1328,2451781.5,0800
WV,Kanawha,38.28589652,-81.77817405,1.0,5.0,Debris Burning,2449417.5,1430,2449417.5,1430
GA,Dodge,32.4069,-83.1472,0.5,7.0,Arson,2451586.5,1501,2451586.5,1501
AZ,17,34.32833333,-110.545,0.1,1.0,Lightning,2451015.5,0930,2451016.5,1330
NY,DELAWARE,42.21163463,-75.05469279,0.1,1.0,Lightning,2452492.5,1852,2452492.5,1852
GA,Berrien             ,31.1213,-83.1967,0.21,3.0,Smoking,2449261.5,1800,2449261.5,1920
WV,Marion,39.58833926,-80.2558681,0.2,5.0,Debris Burning,2450523.5,1350,2450523.5,1350
AZ,Maricopa,33.22893889,-112.64996012,0.2,9.0,Miscellaneous,2448806.5,2135,2448806.5,2200
GA,Candler             ,32.3894,-82.0941,1.0,5.0,Debris Burning,2450469.5,1420,2450469.5,1455
GA,Long                ,31.8237,-81.8341,2.19,7.0,Arson,2450165.5,1300,2450165.5,1348
MS,Kemper,32.68257338,-88.80472327,4.0,5.0,Debris Burning,2450864.5,1240,2450864.5,1335
ID,49,46.54833333,-114.40055556,0.1,1.0,Lightning,2451733.5,1721,2451734.5,1330
NY,ALBANY,42.53187582,-73.7997255,0.1,7.0,Arson,2452523.5,1823,2452523.5,1823
GA,McIntosh            ,31.515,-81.3746,0.1,2.0,Equipment Use,2449750.5,1350,2449750.5,1440
NY,SUFFOLK,40.74616628,-73.0770523,0.1,9.0,Miscellaneous,2452236.5,1052,2452236.5,1052
GA,Atkinson            ,31.3955,-82.9183,0.66,5.0,Debris Burning,2450111.5,1245,2450111.5,1323
MS,Holmes,33.25089464,-90.08453654,15.0,5.0,Debris Burning,2450438.5,1300,2450438.5,1440
GA,Peach               ,32.5956,-83.8123,0.02,2.0,Equipment Use,2450555.5,1600,2450555.5,1614
PA,CARBON,40.76611111,-75.72888889,0.25,9.0,Miscellaneous,2452723.5,1548,2452723.5,1548
ME,Knox,44.18333437,-69.16666399,0.2,5.0,Debris Burning,2448759.5,1218,2448759.5,1245
CA,Butte,39.719339,-121.703031,0.5,9.0,Miscellaneous,2451713.5,1825,2451713.5,1940
MS,Smith,31.8254653,-89.61088679,3.0,7.0,Arson,2449271.5,1540,2449271.5,1700
GA,Lee                 ,31.893,-84.2774,38.0,5.0,Debris Burning,2449501.5,1600,2449501.5,1620
WV,Mercer,37.44865884,-80.96555138,0.2,5.0,Debris Burning,2452722.5,1616,2452722.5,1616
GA,291,34.79222222,-84.03638889,6.0,9.0,Miscellaneous,2451661.5,1350,2451661.5,1800
MS,Lamar,31.12542167,-89.59170179,1.0,5.0,Debris Burning,2450857.5,1408,2450857.5,1445
WV,Morgan,39.52319707,-78.23349327,0.2,5.0,Debris Burning,2451126.5,1239,2451126.5,1239
MS,Madison,32.75725822,-89.90222296,6.0,7.0,Arson,2448702.5,1630,2448702.5,1730
NM,39,36.66472222,-106.18027778,0.1,1.0,Lightning,2452517.5,1500,2452517.5,1630
GA,Hall                ,34.4811,-83.7842,0.01,5.0,Debris Burning,2449314.5,1120,2449314.5,1300
AL,Chilton,32.973906,-86.797758,8.0,7.0,Arson,2452731.5,1503,2452731.5,1627
UT,San Juan,38.0564,-109.3321,0.1,1.0,Lightning,2452787.5,1830,2452788.5,1801
CA,Nevada,39.351181,-120.992389,0.1,2.0,Equipment Use,2451699.5,1259,2451699.5,1321
WV,Wood,39.25302465,-81.65813748,1.0,5.0,Debris Burning,2452722.5,1545,2452722.5,1545
WV,Putnam,38.40663079,-82.01301812,4.0,5.0,Debris Burning,2450380.5,1555,2450380.5,1555
GA,Polk,33.9674,-85.2502,0.21,7.0,Arson,2452009.5,1330,2452009.5,1330
OK,Haskell,35.22460214,-95.44090269,16.0,13.0,Missing/Undefined,2450145.5,1237,2450145.5,1535
OR,Benton,44.4543,-123.4634,0.1,4.0,Campfire,2451480.5,1029,2451480.5,1100
AZ,17,34.3025,-110.2075,0.1,1.0,Lightning,2451711.5,2045,2451711.5,2150
MS,Forrest,30.96191982,-89.31766173,2.0,7.0,Arson,2450853.5,1447,2450853.5,1610
NM,Rio Arriba,36.6786,-107.5442,0.1,1.0,Lightning,2452090.5,1800,2452090.5,2100
AZ,5,34.86194444,-111.38722222,0.1,1.0,Lightning,2452884.5,1330,2452884.5,1500
MS,Alcorn,34.78004294,-88.37280004,3.0,7.0,Arson,2451470.5,0612,2451470.5,0755
GA,Charlton            ,30.8638,-82.0191,0.93,1.0,Lightning,2449948.5,1600,2449948.5,1715
NM,27,33.62416667,-105.39166667,0.1,1.0,Lightning,2452860.5,1722,2452871.5,1515
GA,Twiggs              ,32.5784,-83.3863,0.67,2.0,Equipment Use,2449259.5,1715,2449259.5,1805
GA,Jenkins             ,32.9036,-81.8282,0.04,2.0,Equipment Use,2450542.5,1620,2450542.5,1703
WV,Cabell,38.4126452,-82.22834273,3.0,7.0,Arson,2448724.5,2038,2448724.5,2038
PA,LACKAWANNA,41.49861111,-75.52111111,0.25,7.0,Arson,2452398.5,1430,2452398.5,1430
OK,Delaware,36.2990988,-94.78350053,5.0,13.0,Missing/Undefined,2449755.5,1450,2449755.5,1625
MS,Jackson,30.40108427,-88.44422075,20.0,7.0,Arson,2449519.5,1130,2449519.5,1250
TN,123,35.32333333,-84.315,2.0,7.0,Arson,2451302.5,1100,2451302.5,1800
UT,San Juan,37.5633,-109.4318,0.1,1.0,Lightning,2452092.5,1620,2452092.5,1800
GA,Putnam              ,33.1954,-83.4018,0.1,2.0,Equipment Use,2449811.5,2130,2449811.5,2245
WY,Johnson,44.3355,-106.8117,0.1,4.0,Campfire,2451694.5,1528,2451694.5,1600
SC,3,33.34444444,-81.74583333,0.1,1.0,Lightning,2452042.5,1404,2452042.5,1512
ID,49,45.62333333,-116.34166667,22.0,1.0,Lightning,2451032.5,1129,2451034.5,2000
GA,Chatham,32.1149,-81.3479,2.22,5.0,Debris Burning,2451957.5,1605,2451957.5,1605
MS,Wilkinson,31.02453998,-91.21370615,2.0,5.0,Debris Burning,2449022.5,1215,2449022.5,1247
MI,Ontonagon,46.73062212,-89.16680341,0.2,6.0,Railroad,2448750.5,0830,2448750.5,1400
UT,3,41.90888889,-113.53194444,200.0,1.0,Lightning,2452134.5,1320,2452134.5,1525
ID,Owyhee,42.6992,-115.90606,0.1,9.0,Miscellaneous,2452413.5,1531,2452413.5,1740
WV,McDowell,37.48516185,-81.86926081,0.2,5.0,Debris Burning,2451299.5,1951,2451299.5,1951
OK,Atoka,34.35409958,-95.94599909,2.0,13.0,Missing/Undefined,2448932.5,1500,2448932.5,1600
KY,Lee,37.566,-83.566,16.0,4.0,Campfire,2452358.5,1230,2452358.5,1230
NY,ULSTER,42.0836575,-73.97310946,0.5,9.0,Miscellaneous,2452589.5,1105,2452589.5,1105
UT,San Juan,37.9017,-109.2187,0.1,1.0,Lightning,2451722.5,1159,2451722.5,1405
CO,Moffat,40.6333,-108.5984,0.1,1.0,Lightning,2452166.5,1430,2452166.5,1700
GA,Cook,31.12249146,-83.4214235,2.96,9.0,Miscellaneous,2452457.5,0745,2452457.5,0745
MS,Grenada,33.75222591,-89.85409916,1.0,7.0,Arson,2450590.5,1800,2450590.5,1830
GA,Burke               ,33.1093,-81.8475,2.55,5.0,Debris Burning,2449420.5,1500,2449420.5,1717
GA,Laurens,32.5953,-82.8648,0.11,5.0,Debris Burning,2451844.5,1933,2451844.5,1933
MS,Panola,34.34886241,-89.79427208,5.0,5.0,Debris Burning,2448725.5,2040,2448725.5,2135
WV,Cabell,38.27525186,-82.26293853,0.1,7.0,Arson,2450901.5,1315,2450901.5,1315
WV,McDowell,37.27979536,-81.66667025,0.1,5.0,Debris Burning,2449092.5,1610,2449092.5,1610
MS,Tishomingo,34.72534232,-88.14425895,2.0,7.0,Arson,2448661.5,1410,2448661.5,1505
GA,Long                ,31.6179,-81.6947,32.0,7.0,Arson,2450163.5,1515,2450163.5,1835
GA,Crawford            ,32.6985,-83.9949,0.38,2.0,Equipment Use,2448956.5,1440,2448956.5,1500
MS,Jackson,30.47385701,-88.74277441,2.0,7.0,Arson,2449786.5,1648,2449786.5,1932
OR,Crook,43.8554,-120.35,0.1,1.0,Lightning,2452131.5,0800,2452132.5,1200
MS,Jefferson,31.67404124,-90.99264363,20.0,7.0,Arson,2448751.5,1350,2448751.5,1500
NY,ERIE,42.91962293,-78.75413517,0.5,9.0,Miscellaneous,2452745.5,1307,2452745.5,1307
AZ,Coconino,35.46564608,-112.23916402,5.0,5.0,Debris Burning,2449502.5,1516,2449502.5,1730
GA,Washington,32.8867,-82.8055,0.1,5.0,Debris Burning,2452174.5,1541,2452174.5,1541
WV,Hampshire,39.31638681,-78.53010301,0.1,2.0,Equipment Use,2451404.5,1620,2451404.5,1620
MS,Jones,31.43961649,-89.22069811,6.0,7.0,Arson,2449968.5,1636,2449968.5,1806
NY,ULSTER,41.73667138,-73.94906631,1.5,9.0,Miscellaneous,2452212.5,0532,2452212.5,0532
GA,Screven             ,32.7492,-81.6054,0.01,7.0,Arson,2450379.5,1350,2450379.5,1415
MS,Kemper,32.8417185,-88.37630749,5.0,5.0,Debris Burning,2449621.5,1330,2449621.5,1450
GA,Coffee              ,31.5497,-82.6984,0.05,2.0,Equipment Use,2449558.5,1610,2449558.5,1635
WI,Adams,43.99800205,-89.75480725,0.1,7.0,Arson,2449115.5,1811,2449115.5,1826
MS,Perry,31.3405399,-88.95248786,10.0,7.0,Arson,2448659.5,1245,2448659.5,1345
CA,Kern,35.1963,-119.495489,6.0,11.0,Powerline,2451650.5,1723,2451650.5,1723
GA,Emanuel             ,32.6809,-82.3169,0.2,5.0,Debris Burning,2450728.5,1200,2450728.5,1240
ID,Gem,43.7517,-116.46426,37.0,3.0,Smoking,2452467.5,2329,2452468.5,1600
NM,39,36.58,-106.23,0.5,1.0,Lightning,2450958.5,2130,2450959.5,0100
SC,15,33.1,-79.43333333,25.0,7.0,Arson,2451007.5,1900,2451007.5,2100
NY,ERIE,42.95515456,-78.85892076,0.1,9.0,Miscellaneous,2452548.5,1730,2452548.5,1730
OR,Harney,42.7846,-118.7016,138.7,9.0,Miscellaneous,2452183.5,1418,2452207.5,1000
MS,Covington,31.71967457,-89.56759384,4.0,5.0,Debris Burning,2448681.5,1030,2448681.5,1120
NY,CLINTON,44.70075773,-73.49369017,0.5,3.0,Smoking,2452522.5,1506,2452522.5,1506
CA,Placer,39.108561,-120.9776,1.5,7.0,Arson,2452559.5,2155,2452560.5,1600
GA,Charlton            ,30.8467,-81.9793,1.06,2.0,Equipment Use,2448632.5,1325,2448632.5,1340
CA,Monterey,35.972889,-120.8953,0.6,9.0,Miscellaneous,2451053.5,1214,2451053.5,1234
OK,Delaware,36.31359836,-94.83699802,2.0,13.0,Missing/Undefined,2450096.5,1630,2450096.5,1800
GA,Lowndes             ,31.0013,-83.1977,0.62,7.0,Arson,2450378.5,1815,2450378.5,1926
GA,Greene              ,33.6581,-82.9952,0.78,7.0,Arson,2449195.5,1335,2449195.5,1415
WV,Clay,38.53063195,-81.14953944,0.5,7.0,Arson,2449840.5,1800,2449840.5,1800
OK,Le Flore,34.94990168,-94.51249686,60.0,13.0,Missing/Undefined,2449275.5,1950,2449276.5,0100
CA,El Dorado,38.590689,-120.769189,0.5,9.0,Miscellaneous,2452083.5,1409,2452083.5,1521
GA,Randolph            ,31.7389,-84.9002,2.7,5.0,Debris Burning,2450378.5,1500,2450378.5,1650
MS,Jefferson Davis,31.48525533,-89.71139501,4.0,5.0,Debris Burning,2450374.5,1300,2450374.5,1357
GA,Worth,31.5329,-83.7348,1.8,7.0,Arson,2452283.5,1759,2452283.5,1759
NM,39,36.96888889,-106.47305556,0.5,1.0,Lightning,2452492.5,1200,2452495.5,1200
GA,Dodge               ,32.2526,-83.166,0.04,7.0,Arson,2450049.5,1315,2450049.5,1340
WI,Adams,43.82726585,-89.79441972,0.01,9.0,Miscellaneous,2448808.5,2130,2448808.5,2150
AZ,Yavapai,34.94586735,-112.51543736,0.25,7.0,Arson,2449128.5,1359,2449128.5,1900
MS,Harrison,30.60867312,-89.11463971,3.0,7.0,Arson,2451232.5,1233,2451232.5,1330
GA,Franklin            ,34.361,-83.2088,0.81,3.0,Smoking,2449756.5,1505,2449756.5,1524
NY,NASSAU,40.71201952,-73.5321477,0.1,9.0,Miscellaneous,2451871.5,1531,2451871.5,1531
GA,Thomas,30.7787,-83.7964,0.14,5.0,Debris Burning,2452342.5,1457,2452342.5,1457
KY,147,36.71666667,-84.355,0.1,7.0,Arson,2451113.5,1631,2451113.5,1643
GA,Laurens,32.5954,-82.9662,0.09,9.0,Miscellaneous,2452275.5,0009,2452275.5,0009
GA,Charlton            ,30.4525,-82.0606,0.1,7.0,Arson,2450771.5,0040,2450771.5,0120
GA,Cook,31.0871,-83.4166,1.92,5.0,Debris Burning,2451933.5,1521,2451933.5,1521
OK,Delaware,36.31359888,-94.94390097,3.0,13.0,Missing/Undefined,2450428.5,1450,2450428.5,1700
WY,Sweetwater,41.0466,-109.3565,0.1,1.0,Lightning,2452801.5,1440,2452802.5,1620
WA,37,47.37055556,-121.30361111,0.1,4.0,Campfire,2452562.5,1200,2452562.5,1802
OR,Douglas,42.8898,-123.0645,41.9,1.0,Lightning,2452467.5,0631,2452470.5,2100
GA,Whitfield           ,34.8072,-85.0316,0.06,8.0,Children,2450211.5,1539,2450211.5,1552
NM,Chaves,33.36376,-104.34703,2.0,9.0,Miscellaneous,2451751.5,2030,2451752.5,0030
CO,109,38.01833333,-105.70333333,0.1,1.0,Lightning,2451014.5,1520,2451014.5,1730
CA,San Diego,32.6675,-116.479631,0.1,9.0,Miscellaneous,2451003.5,2044,2451003.5,2050
WV,Raleigh,37.70541444,-81.24844737,0.2,7.0,Arson,2449020.5,1648,2449020.5,1648
WI,Juneau,43.67545045,-89.84077203,0.1,5.0,Debris Burning,2448748.5,1535,2448748.5,1550
NY,ALBANY,42.6898854,-73.82067883,0.55,9.0,Miscellaneous,2452027.5,1725,2452027.5,1725
GA,Twiggs              ,32.8526,-83.4249,9.36,5.0,Debris Burning,2449429.5,1715,2449429.5,1905
GA,Ware,31.1897,-82.5174,1.02,7.0,Arson,2451730.5,1619,2451730.5,1619
ME,Knox,44.23333351,-69.19999669,0.1,5.0,Debris Burning,2449121.5,1430,2449121.5,1455
GA,Glynn,31.1722,-81.5981,35.0,6.0,Railroad,2451599.5,1708,2451599.5,1708
GA,Candler,32.3722,-81.9525,0.1,5.0,Debris Burning,2451680.5,1344,2451680.5,1344
GA,Washington,33.0752,-82.7045,0.08,5.0,Debris Burning,2451730.5,1213,2451730.5,1213
TN,139,35.17194444,-84.31555556,0.1,4.0,Campfire,2452216.5,1730,2452216.5,1830
GA,Spalding,33.2301,-84.4439,15.25,4.0,Campfire,2451679.5,1852,2451679.5,1852
UT,San Juan,38.34999,-109.19301,1.0,9.0,Miscellaneous,2452188.5,0900,2452202.5,1200
MI,135,44.50861111,-84.19944444,0.8,5.0,Debris Burning,2452099.5,1205,2452099.5,1235
CA,Inyo,36.687989,-118.120019,275.0,9.0,Miscellaneous,2451178.5,1815,2451180.5,1800
GA,Bartow              ,34.1043,-84.7152,0.4,7.0,Arson,2449415.5,1730,2449415.5,1812
MS,Smith,31.91609309,-89.37393936,4.0,9.0,Miscellaneous,2451271.5,1910,2451271.5,1955
GA,Tift,31.3957,-83.4948,0.1,5.0,Debris Burning,2452212.5,1322,2452212.5,1322
MS,George,30.90330332,-88.53584209,1.0,6.0,Railroad,2451300.5,1454,2451300.5,1600
GA,Decatur,30.7789,-84.5726,0.5,7.0,Arson,2451959.5,0845,2451959.5,0845
KY,Magoffin,37.761,-83.05,70.0,5.0,Debris Burning,2452381.5,1530,2452381.5,1530
GA,Crisp,31.96429882,-83.79868809,0.01,5.0,Debris Burning,2452525.5,1518,2452525.5,1518
MT,63,47.31777778,-113.56888889,0.2,1.0,Lightning,2451752.5,1200,2451753.5,1900
MS,Covington,31.60159447,-89.51807404,10.0,7.0,Arson,2450135.5,1300,2450135.5,1429
GA,Coweta,33.3158,-84.6283,7.8,7.0,Arson,2452295.5,1555,2452295.5,1555
WI,Crawford,43.00840077,-91.05981224,1.4,2.0,Equipment Use,2448719.5,2158,2448719.5,2215
GA,Carroll             ,33.7787,-84.9805,1.09,9.0,Miscellaneous,2450095.5,1525,2450095.5,1553
GA,Douglas             ,33.6416,-84.8354,1.7,5.0,Debris Burning,2449384.5,1200,2449384.5,1535
MS,Pearl River,30.55172628,-89.65776521,4.0,7.0,Arson,2448897.5,1500,2448897.5,1632
WI,Waupaca,44.31021079,-89.09019938,0.01,3.0,Smoking,2449486.5,1250,2449486.5,1335
GA,Tift                ,31.5157,-83.6345,6.87,5.0,Debris Burning,2450511.5,1245,2450511.5,1605
MI,165,44.16666667,-85.5,2.0,2.0,Equipment Use,2448807.5,1400,2448807.5,1500
GA,Crisp               ,31.91,-83.7135,0.18,2.0,Equipment Use,2449104.5,1100,2449104.5,1126
GA,Clinch,31.0012,-82.8961,24.8,1.0,Lightning,2452424.5,0915,2452424.5,0915
GA,Carroll,33.6073,-85.061,0.12,5.0,Debris Burning,2451719.5,2013,2451719.5,2013
MI,Charlevoix,45.23908607,-84.78499536,1.0,7.0,Arson,2450230.5,1600,2450230.5,1830
NY,ROCKLAND,41.15727,-73.98263598,0.1,9.0,Miscellaneous,2452171.5,2057,2452171.5,2057
AL,Chambers,33.042983,-85.394508,1.5,7.0,Arson,2452956.5,1321,2452956.5,1419
UT,Kane,37.3689,-112.8749,0.1,1.0,Lightning,2452842.5,1638,2452843.5,1800
OK,Adair,36.05110179,-94.78890213,30.0,13.0,Missing/Undefined,2450136.5,1710,2450136.5,2115
GA,Cherokee            ,34.3616,-85.048,32.03,5.0,Debris Burning,2450052.5,1540,2450052.5,1821
WA,47,48.57722222,-120.17694444,0.3,4.0,Campfire,2452422.5,1456,2452422.5,1650
MI,Cheboygan,45.23721422,-84.6418759,0.1,4.0,Campfire,2448751.5,1400,2448751.5,1440
WV,Lincoln,38.17594294,-82.18927511,72.0,7.0,Arson,2449807.5,2230,2449808.5,2230
NY,BROOME,42.30687122,-75.94845513,2.5,12.0,Structure,2452742.5,1319,2452742.5,1319
GA,White               ,34.6525,-83.7001,0.3,5.0,Debris Burning,2449793.5,1550,2449793.5,1630
GA,Pierce,31.4638,-82.2572,2.04,5.0,Debris Burning,2452324.5,1130,2452324.5,1130
ID,Ada,43.45654,-116.11997,0.3,9.0,Miscellaneous,2452819.5,2003,2452819.5,2200
GA,Liberty,31.8064,-81.4117,0.01,8.0,Children,2452018.5,1530,2452018.5,1530
GA,Brooks              ,30.9843,-83.5169,0.53,6.0,Railroad,2450260.5,0735,2450260.5,2200
MS,Lawrence,31.5350133,-90.16127094,5.0,8.0,Children,2451234.5,1705,2451234.5,1755
NY,ORANGE,41.35218003,-74.31990149,0.5,7.0,Arson,2451659.5,2028,2451659.5,2028
NY,RICHMOND,40.55536364,-74.14271343,0.1,9.0,Miscellaneous,2452751.5,1723,2452751.5,1723
MT,Carter,45.6167,-104.1672,0.5,1.0,Lightning,2450624.5,1100,2450625.5,0830
GA,Laurens             ,32.3383,-82.9442,6.39,2.0,Equipment Use,2450647.5,1601,2450647.5,1725
GA,Burke               ,32.9037,-82.154,10.85,7.0,Arson,2449372.5,1700,2449372.5,1800
GA,Long                ,31.6694,-81.8149,0.28,2.0,Equipment Use,2450156.5,1430,2450156.5,1500
GA,Troup               ,33.1103,-85.0558,1.15,1.0,Lightning,2449188.5,1400,2449188.5,1510
GA,Richmond            ,33.3493,-82.1329,1.57,5.0,Debris Burning,2450166.5,1600,2450166.5,1830
NY,SUFFOLK,40.94131699,-72.62378117,0.1,3.0,Smoking,2451851.5,1125,2451851.5,1125
WV,Kanawha,38.54452385,-81.74083664,10.0,7.0,Arson,2452365.5,1900,2452365.5,1900
ID,Cassia,42.21652,-113.46723,32.8,1.0,Lightning,2451391.5,1430,2451391.5,2200
WV,Mercer,37.38798211,-81.17942436,0.5,5.0,Debris Burning,2452029.5,1446,2452029.5,1446
NY,ONEIDA,43.21465805,-75.60391488,0.1,9.0,Miscellaneous,2452194.5,1908,2452194.5,1908
GA,Banks               ,34.4468,-83.5563,22.1,7.0,Arson,2449147.5,1100,2449147.5,1600
MS,Claiborne,31.86319342,-90.98701768,35.0,7.0,Arson,2449054.5,1347,2449054.5,1645
CO,Mesa,39.0305,-108.7312,0.1,1.0,Lightning,2452098.5,2043,2452098.5,2327
GA,Upson,32.9558,-84.341,0.05,5.0,Debris Burning,2452209.5,1215,2452209.5,1215
NV,White Pine,38.9999,-115.0009,3.0,1.0,Lightning,2451438.5,1607,2451438.5,2200
VA,5,37.75444444,-79.70361111,5.0,9.0,Miscellaneous,2452754.5,0845,2452754.5,1340
ID,Oneida,42.0433,-112.6303,5.0,1.0,Lightning,2452106.5,1959,2452107.5,1200
AZ,17,34.31861111,-110.53416667,0.1,1.0,Lightning,2451347.5,1100,2451347.5,1600
MI,123,43.46666667,-85.91666667,1.0,5.0,Debris Burning,2451610.5,1452,2451610.5,1540
MS,111,31.00833333,-88.85,2.0,1.0,Lightning,2451785.5,1731,2451790.5,1213
ID,Cassia,42.2602,-113.5395,762.1,1.0,Lightning,2452103.5,1600,2452107.5,2359
GA,Pike                ,32.99,-84.3208,4.28,5.0,Debris Burning,2448663.5,1500,2448663.5,1617
CO,Montezuma,37.9075,-108.7915,0.5,1.0,Lightning,2452869.5,1400,2452870.5,1300
WV,Mingo,37.75303785,-82.2394447,53.0,10.0,Fireworks,2450389.5,1630,2450391.5,1630
WV,Greenbrier,37.91562651,-80.33842867,4.0,4.0,Campfire,2451854.5,2014,2451855.5,2014
WV,Summers,37.57510546,-80.76384328,0.2,5.0,Debris Burning,2451949.5,1313,2451949.5,1313
AL,Bibb,33.181848,-87.168938,0.1,7.0,Arson,2452898.5,2100,2452898.5,2304
NY,ERIE,42.68223657,-78.62251439,2.25,12.0,Structure,2452754.5,1116,2452754.5,1116
GA,Long                ,31.7379,-81.6938,0.02,5.0,Debris Burning,2448819.5,1543,2448819.5,1610
GA,Jeff Davis          ,31.9096,-82.4781,0.43,9.0,Miscellaneous,2449351.5,1310,2449351.5,1405
GA,Wilkes              ,33.658,-82.605,0.01,9.0,Miscellaneous,2450398.5,1135,2450398.5,1220
MS,Amite,31.17023819,-90.72887323,20.0,7.0,Arson,2450780.5,1329,2450780.5,1623
MS,Jackson,30.73228571,-88.4853022,4.0,7.0,Arson,2449490.5,1335,2449490.5,1450
AL,Wilcox,31.865524,-87.492532,5.0,7.0,Arson,2452962.5,1650,2452962.5,1757
OR,27,45.63666667,-121.23,1.0,4.0,Campfire,2450701.5,1850,2450701.5,2200
AZ,Yavapai,34.27700703,-112.9550666,1.0,6.0,Railroad,2449143.5,1300,2449143.5,1400
PA,Blair,40.57333333,-78.35833333,65.0,7.0,Arson,2452744.5,1326,2452744.5,1326
GA,Berrien,31.4128,-83.3545,0.17,7.0,Arson,2452197.5,1705,2452197.5,1705
GA,Madison,34.1039,-83.185,0.76,5.0,Debris Burning,2452313.5,1411,2452313.5,1411
GA,Camden              ,30.9837,-81.6795,1.49,1.0,Lightning,2449152.5,1500,2449152.5,1600
MS,Lamar,31.359397,-89.64265144,1.0,1.0,Lightning,2451457.5,1627,2451457.5,1714
GA,Ware,31.3096,-82.3975,0.11,6.0,Railroad,2452037.5,1447,2452037.5,1447
MS,Lamar,31.04259893,-89.50292704,8.0,7.0,Arson,2448681.5,1300,2448681.5,1355
GA,Pierce,31.37120104,-82.23452042,0.15,7.0,Arson,2452526.5,1408,2452526.5,1408
MS,Wayne,31.6612798,-88.91272238,4.0,7.0,Arson,2449261.5,1739,2449261.5,1905
GA,Forsyth             ,34.207,-84.137,0.74,9.0,Miscellaneous,2449754.5,1625,2449754.5,1656
OK,Cherokee,35.76623332,-95.052,0.1,7.0,Arson,2452741.5,1500,2452741.5,1500
GA,Sumter              ,31.9444,-84.1567,0.88,5.0,Debris Burning,2450078.5,1124,2450078.5,1205
GA,Marion,32.3559,-84.481,0.08,3.0,Smoking,2452424.5,0918,2452424.5,0918
ID,Cassia,42.22408,-113.10633,0.1,1.0,Lightning,2452104.5,1523,2452104.5,1700
MT,059,46.74222222,-110.68388889,0.6,1.0,Lightning,2452843.5,1700,2452845.5,1800
GA,Washington          ,32.7838,-82.6219,2.7,7.0,Arson,2450122.5,1710,2450122.5,1900
GA,Jenkins             ,32.835,-81.9303,3.46,8.0,Children,2450516.5,1500,2450516.5,1556
GA,Spalding            ,33.2643,-84.26,0.01,8.0,Children,2448728.5,1630,2448728.5,1652
GA,Gwinnett,33.9156,-84.1372,1.79,8.0,Children,2452223.5,1520,2452223.5,1520
MS,Jones,31.45640678,-89.05102123,43.0,5.0,Debris Burning,2450129.5,1552,2450129.5,1723
GA,Sumter              ,32.013,-84.1971,0.65,7.0,Arson,2450078.5,2215,2450078.5,2315
GA,Miller,31.0875,-84.7742,0.1,5.0,Debris Burning,2452409.5,1235,2452409.5,1235
NY,ERIE,42.99108023,-78.75654363,1.5,9.0,Miscellaneous,2452757.5,1509,2452757.5,1509
OK,Mayes,36.34260195,-95.10430143,10.0,13.0,Missing/Undefined,2448705.5,2030,2448705.5,2330
GA,Evans               ,32.2351,-81.8722,0.26,7.0,Arson,2449481.5,2000,2449481.5,2130
CA,Nevada,39.204689,-121.101839,0.1,7.0,Arson,2451751.5,0041,2451751.5,0129
NY,PUTNAM,41.41993329,-73.77505886,0.5,9.0,Miscellaneous,2451627.5,1757,2451627.5,1757
GA,Gwinnett            ,33.847,-84.0343,4.44,8.0,Children,2449787.5,1345,2449787.5,1545
WI,Polk,45.7028408,-92.24464549,0.02,2.0,Equipment Use,2449852.5,0959,2449852.5,1004
OK,Adair,35.71860111,-94.58580019,0.2,13.0,Missing/Undefined,2449399.5,1045,2449399.5,1150
GA,Thomas,30.933,-83.8959,0.26,5.0,Debris Burning,2451948.5,1504,2451948.5,1504
WI,Adams,43.6796611,-89.76061137,0.15,5.0,Debris Burning,2449830.5,1221,2449830.5,1240
GA,Tattnall,32.2009,-82.1148,6.88,3.0,Smoking,2452330.5,1601,2452330.5,1601
