OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,C_METHOD,OBJECTIVE,GIS_ACRES,COMMENTS,COMPLEX_NAME,COMPLEX_INCNUM,IRWINID,FIRE_NUM,DECADES,SHAPE_Length,SHAPE_Area
33027,2002,CA,CDF,AEU,STONY,00009841,2002/07/03 00:00:00+00,2002/07/03 00:00:00+00,2,8,1,67.554474,,,,,00000235,2000,3430.63531109947,444424.763884346
33028,2002,CA,CDF,AEU,WHITE,00009678,2002/07/01 00:00:00+00,2002/07/01 00:00:00+00,10,8,1,80.640083,,,,,00000227,2000,4014.13158475991,535387.350034162
33029,2002,CA,CDF,AEU,HICKOK,00013579,2002/08/31 00:00:00+00,2002/08/31 00:00:00+00,7,8,1,775.83313,,,,,00000401,2000,13165.6496316551,5167738.76778539
33030,2002,CA,CDF,AEU,49ER,00014198,2002/09/09 00:00:00+00,2002/09/09 00:00:00+00,7,8,1,33.556843,,,,,00000428,2000,2142.8545041959,222384.47159435
33031,2002,CA,CDF,AEU,PUERTO,00014632,2002/09/16 00:00:00+00,2002/09/16 00:00:00+00,7,8,1,17.451424,,,,,00000446,2000,1493.45126835323,115573.123745201
33032,2002,CA,CDF,AEU,WHITE #2,00016048,2002/10/10 00:00:00+00,2002/10/10 00:00:00+00,14,8,1,169.90138,,,,,00000501,2000,6301.33964223106,1128497.61196057
33033,2002,CA,CDF,AEU,TWIN,00008140,2002/06/08 00:00:00+00,2002/06/08 00:00:00+00,7,8,1,321.51553,,,,,00000140,2000,6918.46427396514,2118790.33170689
33034,2002,CA,CDF,AEU,CARSON,00018841,2002/11/26 00:00:00+00,2002/11/26 00:00:00+00,18,8,1,38.013458,,,,,00000588,2000,3083.20147391211,253240.200325442
33035,2002,CA,CDF,AEU,D'AGOSTINI,00013829,2002/09/03 00:00:00+00,2002/09/03 00:00:00+00,11,8,1,16.844418,,,,,00000412,2000,1310.70453330445,111748.987025026
33036,2002,CA,CDF,AEU,BUENA,00012645,2002/08/15 00:00:00+00,2002/08/15 00:00:00+00,14,8,1,20.766474,,,,,00000356,2000,1367.92252623994,136425.599926092
33037,2003,CA,CDF,FKU,WATTS,00006922,2003/06/16 00:00:00+00,2003/06/16 00:00:00+00,7,1,1,11.499935,,,,,00000072,2000,1625.75127881087,72900.9694797594
33038,1979,CA,CDF,FKU,VALERIE,00003478,1979/06/13 00:00:00+00,,14,,1,3517.7024,,,,,00000000,1970,33128.7055480954,22365524.4559066
33039,2003,CA,CDF,FKU,PANOCHE,00004866,2003/04/30 00:00:00+00,2003/04/30 00:00:00+00,5,1,1,290.82816,,,,,00000047,2000,6903.10868005247,1838007.56611181
33040,2003,CA,CDF,FKU,WATTS,00007569,2003/06/29 00:00:00+00,2003/06/29 00:00:00+00,2,1,1,17.59989,,,,,00000072,2000,1662.81410513739,111376.236914405
33041,2003,CA,CDF,FKU,KILLION,00009845,2003/08/12 00:00:00+00,2003/08/12 00:00:00+00,9,1,1,27.593466,,,,,00000126,2000,2499.03090585065,174099.510028106
33042,2003,CA,CDF,FKU,GEORGE,00008240,2003/07/11 00:00:00+00,2003/07/11 00:00:00+00,9,1,1,131.91353,,,,,00000102,2000,4085.9564903157,831698.243735807
33043,2003,CA,CDF,FKU,LOS GATOS,00010525,2003/08/26 00:00:00+00,2003/08/26 00:00:00+00,1,1,1,107.66299,,,,,00000149,2000,4308.29034726884,670854.320325586
33044,2003,CA,CDF,FKU,PANOCHE,00009383,2003/08/02 00:00:00+00,2003/08/02 00:00:00+00,1,1,1,84.032616,,,,,00000122,2000,3492.76337915108,528785.737084628
33045,2003,CA,CDF,FKU,HIGHOAK,00011887,2003/09/24 00:00:00+00,2003/09/24 00:00:00+00,14,1,1,23.794876,,,,,00000175,2000,2781.56894693427,150082.449027839
33046,2003,CA,CDF,FKU,POWERHOUSE,00008927,2003/07/24 00:00:00+00,2003/07/24 00:00:00+00,8,1,1,24.096273,,,,,00000111,2000,1680.43395045086,153537.310044091
33047,2003,CA,CDF,FKU,JACALITOS,00009168,2003/07/29 00:00:00+00,2003/07/29 00:00:00+00,2,1,1,58.604095,,,,,00000112,2000,2390.71879719056,363791.021023995
33048,2003,CA,CCO,LAC,PACIFIC,00004293,2003/01/06 00:00:00+00,2003/01/10 00:00:00+00,13,1,1,805.63464,,,,,00004293,2000,35569.1918088195,4760533.31341288
33049,2003,CA,CCO,LAC,AIRPORT,00004054,2003/01/06 00:00:00+00,2003/01/06 00:00:00+00,13,7,1,142.84076,,,,,00004054,2000,7375.82560968192,831471.861881675
33050,2003,CA,CCO,LAC,WEST,00113933,2003/06/06 00:00:00+00,2003/06/06 00:00:00+00,11,6,1,110.53365,,,,,00113933,2000,5689.4988090146,663502.971728802
33051,2003,CA,CCO,LAC,DULCE,00136159,2003/07/05 00:00:00+00,2003/07/05 00:00:00+00,8,1,1,151.58972,,,,,00136159,2000,5365.40635255136,904821.366322794
33052,2003,CA,CCO,LAC,SAGE,00181907,2003/09/02 00:00:00+00,2003/09/02 00:00:00+00,11,6,1,21.878086,,,,,00181907,2000,2199.14989731196,130702.579446184
33053,2003,CA,CCO,LAC,HAUSER,00150988,2003/07/24 00:00:00+00,2003/07/27 00:00:00+00,11,7,1,2038.8644,,,,,00150988,2000,23554.6751830322,12196542.8474675
33054,2003,CA,CCO,LAC,LOS ALAMOS,00174407,2003/08/23 00:00:00+00,2003/08/23 00:00:00+00,16,6,1,302.7944,,,,,00174407,2000,8178.17761541125,1817456.52865237
33055,2003,CA,CCO,LAC,GORMAN,00200343,2003/09/27 00:00:00+00,2003/09/27 00:00:00+00,16,6,1,175.15845,,,,,00200343,2000,6074.02341145634,1053417.20956101
33056,2003,CA,CCO,LAC,AQUEDUCT,00211757,2003/10/13 00:00:00+00,2003/10/13 00:00:00+00,2,7,1,356.08533,,,,,00211757,2000,9435.83192491983,2140447.21653491
33057,2004,CA,USF,SRF,ARMSTRONG,00000000,2004/09/02 00:00:00+00,,2,2,1,16.252165,,,,,00000065,2000,1606.98876825858,112844.119082151
33058,2004,CA,USF,SRF,WILDER,00000000,2004/09/05 00:00:00+00,2004/09/10 00:00:00+00,9,6,1,47.35424,,,,,00000068,2000,2607.11229442683,339697.136797292
33059,1979,CA,USF,SRF, ,00000000,1979/10/04 00:00:00+00,1979/10/05 00:00:00+00,8,8,1,10.953837,,,,,00000055,1970,980.230392892735,76267.4881202199
33060,1980,CA,USF,BDF, ,00000000,1980/07/20 00:00:00+00,1980/07/20 00:00:00+00,7,8,1,10.033821,,,,,00000080,1980,1054.23809381089,59076.0625736779
33061,1990,CA,USF,CNF,CASE,00000000,1990/10/27 00:00:00+00,1990/10/28 00:00:00+00,9,8,1,2062.6414,,,,,00000055,1990,16234.8336494115,12017274.3392739
33062,2000,CA,USF,CNF,LYONS,00000000,2000/09/13 00:00:00+00,2000/09/15 00:00:00+00,7,8,1,495.36774,,,,,00000073,2000,10256.947344662,2839460.24329073
33063,2000,CA,USF,CNF,HAUSER,00000000,2000/07/27 00:00:00+00,2000/07/29 00:00:00+00,4,8,1,275.86285,,,,,00000040,2000,5841.37156179415,1580013.79471314
33064,1992,CA,USF,CNF,BARONA,00000000,1992/08/28 00:00:00+00,1992/08/29 00:00:00+00,8,8,1,150.00099,,,,,00000065,1990,4784.2028463816,865294.203561795
33065,1980,CA,USF,BDF, ,00000000,1980/07/12 00:00:00+00,1980/07/12 00:00:00+00,3,8,1,13.580912,,,,,00000065,1980,1035.82342226967,80516.5321893192
33066,1980,CA,USF,SNF,SYCAMORE,00000000,1980/08/13 00:00:00+00,1980/08/14 00:00:00+00,7,8,1,109.0892,,,,,00000124,1980,3281.17443447878,693030.234892471
33067,1980,CA,USF,SNF,GARLIC,00000000,1980/08/19 00:00:00+00,1980/08/20 00:00:00+00,9,8,1,58.980141,,,,,00000128,1980,2778.88584975481,373831.887268097
33068,1980,CA,USF,SNF,SYCAMORE #2,00000000,1980/08/23 00:00:00+00,1980/08/25 00:00:00+00,7,8,1,292.45004,,,,,00000130,1980,6258.9815487342,1857821.68100434
33069,1980,CA,USF,SNF,STEVENSON,00000000,1980/09/02 00:00:00+00,1980/09/05 00:00:00+00,2,8,1,457.10269,,,,,00000148,1980,7923.72217427484,2918023.67020625
33070,1980,CA,USF,SNF,KINGSMAN,00000000,1980/10/07 00:00:00+00,1980/10/09 00:00:00+00,2,8,1,254.13791,,,,,00000183,1980,5468.72823540122,1624740.26690702
33071,1980,CA,USF,SNF,RICHARDS,00000000,1980/12/10 00:00:00+00,1980/12/10 00:00:00+00,5,8,1,14.881817,,,,,00000206,1980,1175.26092829836,94844.302418247
33072,1981,CA,USF,SNF,DUFF CREEK,00000000,1980/12/26 00:00:00+00,1981/01/07 00:00:00+00,5,8,1,528.58777,,,,,00000210,1980,12630.2301751441,3362322.17981369
33073,1980,CA,USF,SNF,RODGERS,00000000,1980/07/05 00:00:00+00,1980/07/09 00:00:00+00,9,8,1,1830.442,,,,,00000025,1980,17839.9218953284,11596037.0794526
33074,1980,CA,USF,LNF, ,00000000,1980/07/28 00:00:00+00,1980/07/30 00:00:00+00,1,8,1,1074.5046,,,,,00000020,1980,11997.5323537784,7441315.41351573
33075,1980,CA,USF,SQF, ,00000000,1980/09/26 00:00:00+00,1980/09/28 00:00:00+00,3,8,1,14.929452,,,,,00000154,1980,1261.74621752937,92719.7741286692
33076,1984,CA,CCO,LAC, ,00000000,1984/07/03 00:00:00+00,,14,,1,614.47729,,,,,00000000,1980,8138.23891224958,3684968.15542369
33077,1984,CA,CCO,LAC, ,00000000,1984/04/22 00:00:00+00,,14,,1,282.77621,,,,,00000000,1980,5209.27920266596,1679802.17852272
33078,1984,CA,CCO,LAC, ,00000000,1984/08/29 00:00:00+00,,14,,1,35.066833,,,,,00000000,1980,2236.14558780259,207057.011320753
33079,1984,CA,CCO,LAC, ,00000000,,,14,,1,62.143471,,,,,00000000,1980,2730.27136663138,367024.322192011
33080,1984,CA,CCO,LAC, ,00000000,1984/08/30 00:00:00+00,,14,,1,17.368267,,,,,00000000,1980,1876.48730965171,102714.849224661
33081,2002,CA,CDF,TUU,LOUIS,00007670,2002/07/21 00:00:00+00,2002/07/21 00:00:00+00,9,6,1,333.99359,,,,,00000136,2000,5791.29683268926,2078739.2539203
33082,2002,CA,CDF,TUU,CHIMNEY,00005631,2002/06/07 00:00:00+00,2002/06/07 00:00:00+00,6,6,1,15.052687,,,,,00000084,2000,1245.98404090746,93281.272825217
33083,2002,CA,CDF,TUU,SUCCESS,00005357,2002/06/01 00:00:00+00,2002/06/01 00:00:00+00,10,6,1,59.356163,,,,,00000077,2000,2792.12982561228,368544.123442657
33084,1980,CA,CDF,LNU,BENMORE,00001633,1980/09/01 00:00:00+00,,14,,1,905.44275,,,,,00000384,1980,13849.2380352722,6083362.60325781
33085,1980,CA,CDF,CZU,BIG BASIN #7,00002542,1980/11/16 00:00:00+00,,14,,1,377.85211,,,,,00000412,1980,8441.34559160558,2411918.39296349
33086,1980,CA,CDF,HUU,CAPE-RANCH,00000639,1980/10/31 00:00:00+00,,14,,1,202.41893,,,,,00000359,1980,5611.67546914789,1416310.07091302
33087,1980,CA,CDF,HUU,CAPETOWN SERIES,00012588,1980/10/08 00:00:00+00,,14,,1,426.95044,,,,,00000328,1980,9440.64772365649,2990503.26650162
33088,1980,CA,CDF,HUU,CAPETOWN SERIES,00012588,1980/10/08 00:00:00+00,,14,,1,0.44981143,,,,,00000332,1980,243.385287912301,3150.26622014465
33089,1980,CA,CDF,HUU,CAPETOWN SERIES,00012588,1980/10/08 00:00:00+00,,14,,1,0.81714964,,,,,00000333,1980,324.324635126812,5723.15301963848
33090,1980,CA,CDF,HUU,CAPETOWN SERIES,00012588,1980/10/08 00:00:00+00,,14,,1,0.90718144,,,,,00000334,1980,371.096942870615,6353.94682426641
33091,1980,CA,CDF,HUU,CAPETOWN SERIES,00012588,1980/10/08 00:00:00+00,,14,,1,2.4155991,,,,,00000336,1980,501.306751945673,16915.613651147
33092,1980,CA,CDF,MMU,RANDALL,00000791,1980/08/08 00:00:00+00,,14,,1,277.38632,,,,,00000253,1980,4805.2133200114,1772717.65167202
33093,1980,CA,CDF,TCU,RED HILL,00000989,1980/08/22 00:00:00+00,,14,,1,95.343414,,,,,00000521,1980,2821.89095562943,623538.005181489
33094,1980,CA,CDF,NEU,ROADSIDE #117,00002787,1980/09/22 00:00:00+00,,14,,1,264.78522,,,,,00001076,1980,6472.69444623166,1783675.38428277
33095,1990,CA,CDF,HUU,RAINBOW,00002749,1990/08/08 00:00:00+00,,14,,1,2757.5803,,,,,00000236,1990,26534.2767775364,19224080.3671978
33096,1990,CA,CDF,HUU,MATTOLE,00002427,1990/08/08 00:00:00+00,,14,,1,4875.8877,,,,,00000184,1990,36894.4618365745,33945840.283885
33097,1990,CA,CDF,HUU,PEAKS,00002753,1990/08/08 00:00:00+00,,14,,1,1226.0314,,,,,00000240,1990,20035.1759884022,8549461.03021326
33098,1990,CA,CDF,HUU,KINGS,00002449,1990/08/08 00:00:00+00,,14,,1,3068.8696,,,,,00000186,1990,37859.7790850354,21289641.5200567
33099,1990,CA,CDF,HUU,ISLAND,00003056,1990/09/23 00:00:00+00,,14,,1,1452.9535,,,,,00000303,1990,14625.9180064614,10042318.7110221
33100,1994,CA,CCO,LAC,SKYLINE FIRE,00000000,1994/06/16 00:00:00+00,,14,,1,2.1811271,,,,,00000000,1990,411.224530772439,12866.6332675736
33101,1994,CA,CCO,LAC,AMAR FIRE,00000000,1994/07/22 00:00:00+00,,14,,1,77.967392,,,,,00000000,1990,2654.41336630104,460623.444453026
33102,1994,CA,CCO,LAC,KERN CO. FIRE 192 AC,00000000,1994/05/27 00:00:00+00,,14,,1,180.34213,,,,,00000000,1990,5331.519834665,1085671.63544487
33103,1994,CA,USF,SQF,PEAK,00000000,1994/06/27 00:00:00+00,1994/07/02 00:00:00+00,1,8,1,2872.5891,,,,,00000035,1990,25039.4435317923,17578104.8910671
33104,1994,CA,USF,SQF,LUCAS #4,00000000,1994/06/27 00:00:00+00,1994/07/02 00:00:00+00,1,8,1,6221.3745,,,,,00000040,1990,42775.1281297099,38034439.7033746
33105,1994,CA,CDF,MEU,FISH,00000000,1994/08/15 00:00:00+00,,14,,1,461.61261,,,,,00000252,1990,10884.5670680187,3086531.71147155
33106,1994,CA,USF,MDF,RIMROCK,00000000,1994/07/24 00:00:00+00,1994/07/27 00:00:00+00,1,8,1,70.324257,,,,,00000078,1990,2902.26407822732,512539.928733355
33107,1994,CA,USF,MDF,SOUP,00000000,1994/07/17 00:00:00+00,1994/07/18 00:00:00+00,1,8,1,8.1399221,,,,,00000029,1990,1017.43869359826,58392.392956888
33108,1994,CA,USF,MDF,CORPORATION,00000000,1994/06/25 00:00:00+00,1994/06/29 00:00:00+00,5,7,1,167.60287,,,,,00000008,1990,7001.19672097181,1198594.34739061
33109,1994,CA,USF,ENF,SOLDIER,00000000,1994/03/02 00:00:00+00,,14,,1,54.930065,,,,,00000591,1990,2756.34908827225,366441.573571467
33110,1994,CA,CDF,TUU,BEAR CREEK,00000000,1994/08/15 00:00:00+00,,14,,1,425.70261,,,,,00000000,1990,7229.32658259022,2675709.56268881
33111,1994,CA,CDF,SKU,RIVER,00000224,1994/07/09 00:00:00+00,,7,,1,606.48944,,,,,00000000,1990,9618.33845163097,4429542.95212866
33112,1994,CA,CDF,SKU,COTTONWOOD,00000214,1994/07/04 00:00:00+00,,9,,1,242.61595,,,,,00000000,1990,6014.06395134387,1774813.66844336
33113,1994,CA,CDF,TGU,BARKLEY,00002648,1994/09/18 00:00:00+00,,1,,1,43905.281,,,,,00000257,1990,84088.287073467,304192226.426905
33114,1994,CA,CDF,FKU,FRIANT,00007538,1994/07/27 00:00:00+00,,2,,1,624.04315,,,,,00000183,1990,8807.29550061792,3962035.66376723
33115,1994,CA,CDF,FKU,YORK,00005504,1994/06/12 00:00:00+00,,2,,1,1012.4094,,,,,00000114,1990,10988.794396986,6249599.16472019
33116,2002,CA,CDF,SCU,VIEUX,00002228,2002/06/18 00:00:00+00,2002/06/18 00:00:00+00,11,8,1,1028.645,,,,,00000127,2000,21063.523739387,6659696.67854254
33117,2002,CA,CDF,SCU,PG&E,00002018,2002/06/08 00:00:00+00,2002/06/08 00:00:00+00,11,8,1,140.60696,,,,,00000093,2000,4468.14016356047,905147.861050018
33118,1993,CA,BLM,BBD,UNION,00000000,1993/09/04 00:00:00+00,1993/09/04 00:00:00+00,7,8,1,70.17984,,,,,0000U980,1990,3097.81371309873,466093.587824861
33119,1993,CA,BLM,BBD,STANDARD,00000000,1993/09/05 00:00:00+00,1993/09/05 00:00:00+00,11,8,1,23.423927,,,,,0000U989,1990,1718.36861977818,143058.565634477
33120,1993,CA,BLM,BBD,SAND CYN,00000000,1993/08/19 00:00:00+00,1993/08/20 00:00:00+00,8,8,1,151.78017,,,,,0000U951,1990,4165.99244416602,924725.036194244
33121,1993,CA,BLM,BBD,ELKHORN,00000000,1993/09/12 00:00:00+00,1993/09/12 00:00:00+00,2,8,1,212.18085,,,,,0000U999,1990,5481.68392729345,1284394.07459248
33122,1997,CA,BLM,NOD,SHU DEADWO,00000000,1997/08/09 00:00:00+00,1997/08/10 00:00:00+00,3,8,1,264.02216,,,,,0000D432,1990,9358.79963506847,1862180.83808227
33123,1997,CA,BLM,BBD,USL,00000000,1997/06/25 00:00:00+00,1997/06/25 00:00:00+00,11,8,1,30.128334,,,,,0000D006,1990,1577.91514231926,182981.84767112
33124,1997,CA,BLM,BBD,EUCALYPTUS,00000000,1997/08/25 00:00:00+00,1997/08/25 00:00:00+00,18,8,1,264.12262,,,,,0000D067,1990,8553.10629263546,1662947.32249604
33125,1997,CA,BLM,BBD,AMERICAN,00000000,1997/09/19 00:00:00+00,1997/09/20 00:00:00+00,11,8,1,1630.5876,,,,,0000D089,1990,20434.9222471625,9901307.96150109
33126,1997,CA,BLM,BBD,INDIAN,00000000,1997/09/24 00:00:00+00,1997/09/25 00:00:00+00,8,8,1,33.12743,,,,,0000D092,1990,2212.37070865515,201731.457773954
33127,1997,CA,BLM,BBD,BLM#1,00000000,1997/04/06 00:00:00+00,1997/04/06 00:00:00+00,11,8,1,30.949516,,,,,0000U896,1990,1729.55732379675,194798.006299862
33128,1997,CA,BLM,BBD,HILL,00000000,1997/04/04 00:00:00+00,1997/04/04 00:00:00+00,11,8,1,230.74278,,,,,0000U898,1990,7239.38948397933,1403882.84474613
33129,1997,CA,BLM,BBD,COUNTYLINE,00000000,1997/05/12 00:00:00+00,1997/05/13 00:00:00+00,2,8,1,453.36432,,,,,0000U91O,1990,9457.17146015209,2794079.83684804
33130,1997,CA,BLM,BBD,CALIENTE,00000000,1997/05/17 00:00:00+00,1997/05/18 00:00:00+00,1,8,1,62.17432,,,,,0000U912,1990,2420.14765198347,376812.919201361
33131,2001,CA,BLM,NOD,SHU DERSCH,00000000,2001/08/16 00:00:00+00,2001/08/16 00:00:00+00,14,8,1,36.165825,,,,,00000000,2000,2046.74253424581,253252.902095335
33132,2001,CA,BLM,NOD,SHU DUNCAN,00000000,2001/03/18 00:00:00+00,2001/03/20 00:00:00+00,18,8,1,9.8434048,,,,,0000D367,2000,970.856660059667,68870.0993261144
33133,1982,CA,BLM,NOD,LOWER SPRINGS,00000000,1982/09/13 00:00:00+00,1982/09/13 00:00:00+00,7,8,1,255.79999,,,,,00000563,1980,7821.63093501167,1796710.97868749
33134,1986,CA,BLM,BBD,GRIGORY,00000000,1986/10/14 00:00:00+00,1986/10/15 00:00:00+00,9,8,1,545.19598,,,,,0000D099,1980,9102.15476891423,3381263.61156181
33135,1986,CA,BLM,NOD,RANGE,00000000,1986/09/07 00:00:00+00,1986/09/07 00:00:00+00,7,8,1,20.846817,,,,,00000490,1980,1456.18212817724,146316.686384571
33136,1986,CA,BLM,NOD,SHIRT,00000000,1986/08/22 00:00:00+00,1986/08/23 00:00:00+00,7,8,1,14.285558,,,,,00000488,1980,1320.7791807526,100732.835128628
33137,1986,CA,BLM,BBD,COTTONWOOD,00000000,1986/06/24 00:00:00+00,1986/06/24 00:00:00+00,7,8,1,48.125229,,,,,0000D019,1980,2812.56329970584,313961.870568382
33138,1986,CA,BLM,BBD,CYRUS CYN,00000000,1986/07/03 00:00:00+00,1986/07/04 00:00:00+00,7,8,1,210.31924,,,,,0000D029,1980,4377.95409093393,1293790.93990044
33139,2002,CA,CDF,MEU,TEN MILE,00009470,2002/11/28 00:00:00+00,2002/11/30 00:00:00+00,5,6,1,92.627686,,,,,00000373,2000,3974.75017365141,631995.329177478
33140,2002,CA,CDF,MEU,PINE,00009436,2002/11/25 00:00:00+00,2002/11/28 00:00:00+00,5,2,1,1024.0122,,,,,00000370,2000,16697.5597259939,6844662.86908608
33141,1986,CA,CCO,LAC, ,00000000,1986/06/26 00:00:00+00,,14,,1,7.8421497,,,,,00000000,1980,1148.73080744811,46618.612893399
33142,1986,CA,CCO,LAC, ,00000000,1986/08/18 00:00:00+00,,14,,1,34.491802,,,,,00000000,1980,1942.09364702225,205831.889397798
33143,1986,CA,CCO,LAC, ,00000000,1986/08/17 00:00:00+00,,14,,1,7.5953178,,,,,00000000,1980,818.580996615522,45305.5936064135
33144,1986,CA,CCO,LAC, ,00000000,1986/09/13 00:00:00+00,,14,,1,367.82523,,,,,00000000,1980,6773.26869661368,2194850.81561929
33145,1986,CA,CCO,LAC, ,00000000,1986/06/30 00:00:00+00,,14,,1,596.70288,,,,,00000000,1980,9925.48665506082,3590006.49295977
33146,1997,CA,CDF,MVU,YSABEL,00007029,1997/09/10 00:00:00+00,,2,,1,260.29431,,,,,00000000,1990,5523.71591593536,1504216.80813642
33147,1997,CA,CDF,MVU,WOHLFORD,00005733,1997/08/01 00:00:00+00,,7,,1,537.65106,,,,,00000000,1990,8134.79432821001,3114887.83373924
33148,1997,CA,CDF,MVU,EAGLE,00006810,1997/09/02 00:00:00+00,,9,,1,129.50517,,,,,00000000,1990,4100.907608159,747691.10733639
33149,1997,CA,CDF,MVU,PALA,00006411,1997/08/20 00:00:00+00,,14,,1,457.89236,,,,,00000000,1990,8621.46577235452,2664785.34025885
33150,1997,CA,CDF,MVU,DEL DIOS,00007434,1997/09/24 00:00:00+00,,7,,1,1072.8867,,,,,00000000,1990,11757.9839136735,6201489.39066544
33151,1997,CA,CDF,MVU,MARGARITA,00006857,1997/09/04 00:00:00+00,,14,,1,1164.1285,,,,,00000000,1990,17190.505266733,6784645.83027555
33152,1997,CA,CDF,MVU,PAMOOSA,00007005,1997/09/09 00:00:00+00,,8,,1,12.480182,,,,,00000000,1990,1391.35683076425,72420.1489147665
33153,2002,CA,USF,BDF,LOUISIANA,00000000,2002/06/26 00:00:00+00,,2,8,1,6564.2114,,,,,00000086,2000,37908.5928049658,39012218.3246601
33154,2002,CA,USF,BDF,BLUE CUT,00000000,2002/06/16 00:00:00+00,2002/06/26 00:00:00+00,7,8,1,6821.0391,,,,,00000053,2000,57147.8277298409,40560181.1214714
33155,2002,CA,USF,BDF,BEE,00000000,2002/06/02 00:00:00+00,,9,8,1,397.10248,,,,,00000042,2000,8221.75266796528,2330731.87942066
33156,2002,CA,USF,BDF,WHITE POST,00000000,2002/04/13 00:00:00+00,,2,8,1,26.745314,,,,,00000022,2000,2393.96972432814,156794.657170278
33157,2002,CA,USF,BDF,ARROWHEAD,00000000,2002/05/31 00:00:00+00,2002/06/07 00:00:00+00,9,8,1,2579.0776,,,,,00000041,2000,23233.4045900612,15294128.6031342
33158,2003,CA,CDF,MMU,WHITEROCK,00015304,2003/08/26 00:00:00+00,2003/08/26 00:00:00+00,1,6,1,465.47412,,,,,00000381,2000,10155.2849754664,2985510.90979679
33159,2003,CA,CDF,MMU,HUNTER,00011266,2003/07/03 00:00:00+00,2003/07/04 00:00:00+00,2,1,1,476.15543,,,,,00000214,2000,9109.49455905087,3076785.43846013
33160,2003,CA,CDF,NEU,PARKS,00009821,2003/07/07 00:00:00+00,2003/07/08 00:00:00+00,14,1,1,14.603395,,,,,00000323,2000,1565.0731194592,98619.9310027649
33161,2003,CA,CDF,NEU,SIERRA,00009953,2003/07/09 00:00:00+00,2003/07/10 00:00:00+00,10,1,1,26.920225,,,,,00000340,2000,1755.04036077824,179988.96708642
33162,2003,CA,CDF,NEU,VALLEY,00008903,2003/06/25 00:00:00+00,2003/06/25 00:00:00+00,5,6,1,52.144432,,,,,00000251,2000,2464.44170589305,349868.456811706
33163,2003,CA,CDF,NEU,PINES,00014448,2003/09/24 00:00:00+00,2003/09/25 00:00:00+00,7,1,1,38.796791,,,,,00000717,2000,2196.75939290545,260452.422911674
33164,2003,CA,CDF,NEU,GARDEN,00013213,2003/09/01 00:00:00+00,2003/09/01 00:00:00+00,1,6,1,60.724098,,,,,00000631,2000,2947.35086260234,407788.747045815
33165,2003,CA,CDF,NEU,DONNER,00015832,2003/10/18 00:00:00+00,2003/10/23 00:00:00+00,7,1,1,85.222641, ,,,,00000796,2000,3809.73070072153,577258.160550614
33166,2003,CA,CDF,SCU,DELL_PUERTO_1,00001735,2003/05/28 00:00:00+00,2003/06/02 00:00:00+00,5,1,1,629.52289,,,,,00000074,2000,9597.95928953257,4046439.98343503
33167,2003,CA,CDF,SCU,HOOVER,00003140,2003/08/04 00:00:00+00,2003/08/11 00:00:00+00,1,6,1,168.90268,,,,,00000264,2000,5349.71883131357,1079835.93107329
33168,2003,CA,CDF,SCU,PINE,00003581,2003/08/27 00:00:00+00,2003/09/18 00:00:00+00,1,1,1,175.88977,,SANTA CLARA COMPLEX,00003581,,00000319,2000,4636.12876222629,1133204.82617684
33169,1985,CA,USF,SRF, ,00000000,1985/06/16 00:00:00+00,1985/06/16 00:00:00+00,5,8,1,2.9872739,,,,,00000001,1980,520.85265733353,21533.4270620258
33170,1985,CA,USF,SRF, ,00000000,1985/07/27 00:00:00+00,1985/07/28 00:00:00+00,1,8,1,4.9790554,,,,,00000024,1980,659.267217132238,34498.9596127214
33171,1985,CA,USF,SRF, ,00000000,1985/10/15 00:00:00+00,1985/10/16 00:00:00+00,2,8,1,2.9874575,,,,,00000045,1980,510.767558139259,20707.5940561752
33172,1985,CA,USF,SRF, ,00000000,1985/12/21 00:00:00+00,1985/12/25 00:00:00+00,7,8,1,277.42786,,,,,00000047,1980,5671.88184496364,1944809.78354929
33173,1985,CA,USF,KNF,SARAH TOTTEN,00000000,1985/08/15 00:00:00+00,1985/08/16 00:00:00+00,3,8,1,19.699162,,,,,00000117,1980,1649.30952872416,143490.305844418
33174,1970,CA,USF,BDF, ,00000000,1970/06/29 00:00:00+00,1970/06/29 00:00:00+00,3,8,1,212.1057,,,,,00000080,1970,4492.46880938359,1249020.20765686
33175,1973,CA,USF,CNF,MATEO,00000000,1973/06/19 00:00:00+00,1973/06/19 00:00:00+00,9,8,1,307.85486,,,,,00000017,1970,5937.07826914873,1794849.02868396
33176,1975,CA,CCO,LAC, ,00000000,1975/06/10 00:00:00+00,,14,,1,3.2128181,,,,,00000000,1970,672.78504703098,18877.0008665212
33177,1975,CA,CCO,LAC, ,00000000,1975/06/25 00:00:00+00,,14,,1,11.519917,,,,,00000000,1970,1075.29627693775,67618.2738458965
33178,1975,CA,USF,SQF, ,00000000,,,9,,1,19.736883,,,,,00000083,1970,1748.61932972586,122378.516120327
33179,1975,CA,CCO,KRN,KNOX,00001464,1975/06/05 00:00:00+00,,9,,1,366.59131,,,,,00000252,1970,6304.99619928081,2242658.03670227
33180,1976,CA,CCO,LAC,COVINA HILLS ROAD FIRE,00313021,1976/07/01 00:00:00+00,,14,,1,191.32124,,,,,00041179,1970,4718.00431009951,1131333.83591375
