STATE,COUNTY,LATITUDE,LONGITUDE,FIRE_SIZE,CAUSE_CODE,CAUSE_DESCR,DISCOVERY_DATE,DISCOVERY_TIME,CONT_DATE,CONT_TIME
NV,Humboldt,40.4136,-117.5625,7.8,1.0,Lightning,2455777.5,1140,2455779.5,1130
FL,129,30.22388889,-84.61527778,0.5,7.0,Arson,2454740.5,1305,2454740.5,1430
KY,Pendleton,38.593151,-84.43631,15.0,4.0,Campfire,2456737.5,1740,2456737.5,1939
AR,071,35.4411111,-93.4527778,0.4,7.0,Arson,2455512.5,1500,2455512.5,1715
NC,Johnston,35.376,-78.48183333,3.0,13.0,Missing/Undefined,2455877.5,2243,2455878.5,0001
CO,Arapahoe,39.5868,-104.7503,0.1,9.0,Miscellaneous,2456438.5,1239,2456438.5,1310
ID,049,45.81777778,-115.59361111,0.1,1.0,Lightning,2456147.5,1200,2456148.5,1100
KS,Crawford,37.42,-94.67,1.0,9.0,Miscellaneous,2457060.5,1305,2457060.5,1319
ID,Bonneville,43.4528,-111.3714,11.8,13.0,Missing/Undefined,2456132.5,0945,2456132.5,1700
KY,Martin,37.85458,-82.57803,15.0,5.0,Debris Burning,2454771.5,1315,2454771.5,1315
NC,Richmond,34.90621667,-79.62121667,1.0,13.0,Missing/Undefined,2455833.5,1250,2455833.5,1355
OR,Josephine,42.7228,-123.7197,7.0,1.0,Lightning,2457236.5,2130,2457246.5,1312
PA,PIKE,41.38222,-75.02861,0.7,5.0,Debris Burning,2457141.5,1102,2457141.5,1140
TX,Coryell,31.3337,-97.44146667,30.0,5.0,Debris Burning,2456705.5,1737,2456705.5,1945
AL,Mobile,31.034412,-88.116257,35.6,5.0,Debris Burning,2454171.5,1224,2454171.5,1735
NY,ST LAWRENCE,44.76842952,-75.29815983,0.1,9.0,Miscellaneous,2454374.5,1704,2454374.5,1704
GA,Charlton            ,30.93598889,-82.10225,0.1,5.0,Debris Burning,2456820.5,1415,2456820.5,1515
NY,GREENE,42.40749642,-74.02234238,2.44,9.0,Miscellaneous,2453836.5,1308,2453836.5,1308
CO,Pueblo,38.2379,-104.5208,0.1,9.0,Miscellaneous,2456563.5,2108,2456563.5,2138
NJ,Passaic,41.1789,-74.3422,2.0,5.0,Debris Burning,2457146.5,1500,2457159.5,1000
NY,CATTARAUGUS,42.44152393,-78.36974309,1.0,5.0,Debris Burning,2453836.5,1527,2453836.5,1527
AR,JOHNSON,35.5607,-93.61853,10.0,5.0,Debris Burning,2455770.5,1417,2455770.5,1800
NY,SARATOGA,43.12895283,-73.64872348,1.0,3.0,Smoking,2453093.5,1437,2453093.5,1437
AL,Butler,31.912355,-86.576677,0.5,2.0,Equipment Use,2455002.5,1747,2455002.5,1747
NY,SULLIVAN,41.87851705,-75.05266203,2.38,9.0,Miscellaneous,2454212.5,1435,2454212.5,1435
NY,Schuyler,42.3893,-76.7148,0.1,1.0,Lightning,2457125.5,2210,2457125.5,2224
NJ,Warren,40.6584,-75.1919,0.25,6.0,Railroad,2456766.5,1105,2456768.5,1600
KY,221,36.80027778,-88.00083333,0.1,2.0,Equipment Use,2454267.5,1300,2454267.5,1400
WY,039,43.2338889,-110.745,0.1,1.0,Lightning,2455436.5,2039,2455442.5,1019
NC,Wilkes,36.28106667,-80.87868333,0.1,9.0,Miscellaneous,2456588.5,1357,2456588.5,1410
SC,Dillon County,34.337868,-79.250938,0.2,2.0,Equipment Use,2455782.5,1641,2455782.5,1818
UT,San Juan,38.17081,-109.17428,0.1,1.0,Lightning,2454298.5,1554,2454298.5,1834
GA,Jeff Davis          ,31.76121667,-82.56491111,0.01,5.0,Debris Burning,2457259.5,1953,2457259.5,2015
CA,39,37.39416667,-119.3175,7.0,4.0,Campfire,2455097.5,0300,2455097.5,1730
NY,ORANGE,41.49646991,-74.07239605,0.1,9.0,Miscellaneous,2454711.5,1816,2454711.5,1816
CA,NAPA,38.371,-122.28325,25.0,13.0,Missing/Undefined,2456413.5,1825,2456413.5,2350
WI,Juneau,43.90869,-90.05658,0.3,9.0,Miscellaneous,2456484.5,1417,2456484.5,1445
MN,Crow Wing,46.20631788,-94.37869962,4.0,4.0,Campfire,2456021.5,1430,2456021.5,1654
OK,Delaware,36.53188334,-94.67556667,4.0,7.0,Arson,2455753.5,1700,2455753.5,1700
KS,Crawford,37.38,-94.72,3.0,9.0,Miscellaneous,2457060.5,1101,2457060.5,1231
NY,ONEIDA,43.09972396,-75.22292856,0.1,3.0,Smoking,2454213.5,1518,2454213.5,1518
AR,POLK,34.656,-94.1599,3.0,5.0,Debris Burning,2456673.5,1120,2456673.5,1230
KS,Butler,37.76,-97.0,0.01,9.0,Miscellaneous,2457123.5,1650,2457123.5,1726
AZ,5,35.53416667,-111.51611111,0.1,1.0,Lightning,2453181.5,1341,2453181.5,1454
CA,29,35.51333333,-118.35694444,0.1,9.0,Miscellaneous,2454605.5,1200,2454605.5,1400
AZ,019,31.50055556,-111.41166667,30.0,9.0,Miscellaneous,2456379.5,1753,2456384.5,1800
CA,RIVERSIDE,33.922733,-116.650383,1.0,3.0,Smoking,2456395.5,1412,2456395.5,1430
CO,Archuleta,37.36277778,-106.96388889,0.1,1.0,Lightning,2456886.5,1923,2456888.5,1030
FL,Hillsborough,27.785,-82.2778,2.0,1.0,Lightning,2456445.5,1715,2456445.5,1910
AL,Pickens,33.328333,-87.846741,3.0,5.0,Debris Burning,2454984.5,1054,2454984.5,1218
TX,Hunt,33.05138333,-96.11421667,18.5,5.0,Debris Burning,2457250.5,1438,2457250.5,1542
ID,BONNER,48.31633196,-116.6595353,0.2,1.0,Lightning,2456128.5,1720,2456129.5,1436
NY,OSWEGO,43.39428455,-75.8878879,0.81,9.0,Miscellaneous,2453845.5,1641,2453845.5,1641
CA,23,41.22861111,-123.655,0.1,4.0,Campfire,2454999.5,1334,2454999.5,1600
UT,Kane,37.0675,-112.7072,0.1,1.0,Lightning,2453185.5,1148,2453185.5,1246
KY,Graves,36.57606,-88.5097,5.0,9.0,Miscellaneous,2455487.5,1538,2455487.5,1538
NY,ERIE,42.76989214,-78.86759481,0.1,9.0,Miscellaneous,2454969.5,1138,2454969.5,1138
FL,Highlands,27.6298,-81.5297,6.4,5.0,Debris Burning,2455594.5,1120,2455594.5,1258
GA,Richmond,33.46215556,-82.14451667,0.35,5.0,Debris Burning,2456436.5,1921,2456436.5,2013
AL,Mobile,30.523214,-88.318466,0.5,7.0,Arson,2454149.5,1330,2454149.5,1430
NY,ERIE,42.78266539,-78.49750692,0.1,9.0,Miscellaneous,2454263.5,1039,2454263.5,1039
KY,Rockcastle,37.53479,-84.33778,15.0,5.0,Debris Burning,2454871.5,1630,2454871.5,1630
CA,071,34.3325,-117.499722,0.1,6.0,Railroad,2455240.5,1610,2455240.5,1639
AL,Washington,31.224518,-88.031495,55.0,7.0,Arson,2453076.5,1107,2453076.5,1501
NY,ULSTER,41.76186417,-74.37992178,0.1,1.0,Lightning,2453567.5,2042,2453567.5,2042
KY,Green,37.20851,-85.6003,3.0,5.0,Debris Burning,2455486.5,1437,2455486.5,1437
OR,019,43.465,-122.66583333,0.1,9.0,Miscellaneous,2456145.5,1730,2456146.5,0915
NY,NASSAU,40.67050998,-73.47068496,0.1,9.0,Miscellaneous,2454046.5,1410,2454046.5,1410
MO,213,36.65777778,-92.84166667,0.85,7.0,Arson,2454808.5,1830,2454808.5,2048
WA,007,47.9694444,-120.26,0.1,5.0,Debris Burning,2455394.5,1600,2455394.5,1800
CO,Moffat,40.47119,-107.88622,42.0,1.0,Lightning,2456132.5,1419,2456147.5,1200
CA,TEHAMA,39.8904,-122.173867,0.1,9.0,Miscellaneous,2456478.5,0021,2456478.5,0033
WI,Sauk,43.40092,-89.96465,2.4,5.0,Debris Burning,2457116.5,1509,2457116.5,1542
AL,Mobile,31.107648,-88.065473,0.25,7.0,Arson,2453135.5,1629,2453135.5,1633
OK,Cherokee,35.92358335,-94.88726667,1.0,5.0,Debris Burning,2455925.5,1300,2455925.5,1300
WA,037,47.425,-120.94666667,0.12,1.0,Lightning,2456516.5,1505,2456518.5,1600
NY,MONTGOMERY,42.83906009,-74.45071943,0.1,7.0,Arson,2454613.5,2001,2454613.5,2001
NY,WESTCHESTER,41.14087932,-73.83480887,0.1,5.0,Debris Burning,2454389.5,1030,2454389.5,1030
AL,Conecuh,31.371799,-86.862292,2.0,5.0,Debris Burning,2453800.5,1600,2453800.5,1715
GA,Ware                ,31.19893611,-82.316225,2.78,5.0,Debris Burning,2457059.5,1332,2457059.5,1427
CA,Riverside,33.69605,-117.261125,0.1,8.0,Children,2454374.5,2031,2454374.5,2039
WA,Pend Oreille,48.79972222,-117.55472222,0.01,1.0,Lightning,2456875.5,1356,2456875.5,1740
KS,Butler,37.76,-97.08,3.0,9.0,Miscellaneous,2457052.5,1435,2457052.5,1615
NY,FULTON,43.04288578,-74.30087344,1.15,9.0,Miscellaneous,2454937.5,1528,2454937.5,1528
AZ,Mohave,36.4644,-112.728,0.1,1.0,Lightning,2453183.5,2035,2453184.5,0945
NY,MONROE,43.16139342,-77.59654356,1.0,2.0,Equipment Use,2453662.5,2050,2453663.5,2050
AL,Mobile,30.436209,-88.21699,6.0,7.0,Arson,2453273.5,1749,2453273.5,2200
GA,Elbert,34.096725,-82.79661944,6.37,7.0,Arson,2456592.5,1649,2456592.5,1840
GA,Gordon,34.60317031,-84.81892567,6.4,5.0,Debris Burning,2456048.5,1610,2456048.5,1841
UT,WASHINGTON,37.221104,-113.272494,1.5,9.0,Miscellaneous,2454986.5,2135,2454990.5,2135
SC,Beaufort County,32.37376,-80.583748,1.0,5.0,Debris Burning,2455615.5,1445,2455615.5,1619
OK,40,34.62467,-94.88417,36.0,7.0,Arson,2457067.5,2250,2457068.5,0715
AR,CALHOUN,33.50113,-92.62713,1.0,5.0,Debris Burning,2455641.5,1550,2455641.5,1630
MS,035,31.08111111,-89.30694444,27.0,7.0,Arson,2455980.5,1645,2455985.5,1400
ID,035,46.27777778,-115.70861111,0.25,2.0,Equipment Use,2456171.5,1306,2456171.5,1704
AL,Dale,32.5302966,-85.5507002,5.0,9.0,Miscellaneous,2455868.5,1158,2455868.5,1504
AL,Talladega,33.378984,-86.298005,4.0,7.0,Arson,2453394.5,1429,2453394.5,1530
AZ,7,34.32611111,-111.08722222,0.3,2.0,Equipment Use,2453907.5,0830,2453907.5,1100
ID,Gooding,42.9314,-114.9969,770.5,2.0,Equipment Use,2453955.5,1543,2453956.5,1200
WA,65,48.1183,-117.8808,0.1,1.0,Lightning,2456539.5,2200,2456544.5,1735
CA,107,35.95055556,-118.3,0.25,1.0,Lightning,2454998.5,1800,2454999.5,1101
TX,Harrison,32.67156667,-94.59488333,1.0,2.0,Equipment Use,2456728.5,1636,2456728.5,1741
TN,SCOTT,36.40675,-84.4732,5.0,7.0,Arson,2456710.5,1515,2456710.5,1630
NC,Montgomery,35.28333333,-79.73333333,3.0,5.0,Debris Burning,2456371.5,1520,2456371.5,1630
AL,Chilton,32.816615,-86.483604,1.0,7.0,Arson,2454886.5,1614,2454886.5,1821
AL,Baldwin,30.819319,-87.88755,0.9,7.0,Arson,2453799.5,1544,2453799.5,1730
NY,FULTON,43.16600797,-74.40212801,1.03,7.0,Arson,2453228.5,1944,2453228.5,1944
GA,Wheeler,32.22518164,-82.75716513,0.3,5.0,Debris Burning,2456098.5,1142,2456098.5,1215
GA,Laurens,32.37765556,-82.962425,0.14,5.0,Debris Burning,2456627.5,1852,2456627.5,1939
KS,Douglas,38.94,-95.44,3.0,9.0,Miscellaneous,2457102.5,1134,2457102.5,1229
CA,BUTTE,39.740733,-121.50085,0.01,9.0,Miscellaneous,2457201.5,2108,2457201.5,2200
SC,Colleton County,32.752964,-80.654633,4.0,7.0,Arson,2455582.5,1756,2455582.5,1902
AL,Mobile,30.381844,-88.153732,4.1,7.0,Arson,2453916.5,1512,2453916.5,2345
AL,Mobile,31.019681,-88.099313,50.0,7.0,Arson,2454546.5,1559,2454546.5,1920
WI,Marathon,44.86571,-89.80113,1.5,2.0,Equipment Use,2454945.5,1630,2454945.5,1630
GA,Brooks              ,30.8857744,-83.71452871,16.1,5.0,Debris Burning,2455636.5,1550,2455636.5,1645
TN,CANNON,35.879667,-86.14155,0.1,5.0,Debris Burning,2454854.5,1315,2454854.5,1516
NJ,Ocean,40.0031,-74.3509,1.0,8.0,Children,2456605.5,1940,2456611.5,1200
GA,Laurens,32.43520278,-82.9344,0.18,5.0,Debris Burning,2456306.5,1403,2456306.5,1416
AL,Hale,32.678046,-87.66963,6.0,5.0,Debris Burning,2454790.5,1314,2454790.5,1341
OR,5,44.83888889,-121.93972222,0.1,1.0,Lightning,2454707.5,0900,2454707.5,1300
AR,WHITE,35.48657,-91.6257,10.0,7.0,Arson,2455943.5,1543,2455943.5,1730
TN,BLEDSOE,35.54735,-85.1071,10.0,5.0,Debris Burning,2455796.5,0900,2455797.5,1850
GA,Henry,33.60763889,-84.24475,1.0,4.0,Campfire,2456229.5,0615,2456229.5,0836
OK,79,34.52944444,-94.54277778,300.0,7.0,Arson,2454177.5,1445,2454177.5,1645
AZ,Yuma,32.6617,-114.7486,3.0,9.0,Miscellaneous,2453759.5,1630,2453764.5,1300
WY,Sweetwater,41.5842,-109.5997,0.2,1.0,Lightning,2455419.5,1954,2455419.5,2015
CO,51,38.83472222,-106.77444444,0.25,9.0,Miscellaneous,2455106.5,1738,2455107.5,1645
CA,CONTRA COSTA,37.8765,-121.7038,0.1,7.0,Arson,2456595.5,1829,2456595.5,1831
NC,115,35.93444444,-82.74555556,1.5,2.0,Equipment Use,2454203.5,1100,2454203.5,1500
NM,San Miguel,35.569167,-105.421389,1.0,1.0,Lightning,2456480.5,1500,2456480.5,1852
WA,Pierce,47.08694444,-121.53888889,0.1,4.0,Campfire,2456879.5,1629,2456884.5,1700
NC,Robeson,34.58221666,-78.89748333,25.0,7.0,Arson,2455210.5,1600,2455210.5,2245
NM,43,36.02138889,-106.00055556,0.1,1.0,Lightning,2453913.5,1840,2453914.5,1345
NY,FRANKLIN,44.30085851,-74.35722504,1.03,9.0,Miscellaneous,2453124.5,1947,2453124.5,1947
NV,Clark,36.775,-114.2678,0.1,9.0,Miscellaneous,2455059.5,1814,2455059.5,1900
OR,Klamath,42.0655,-121.9477,0.2,1.0,Lightning,2457239.5,1915,2457240.5,1900
NY,QUEENS,40.78487299,-73.80548597,0.1,9.0,Miscellaneous,2454865.5,1649,2454865.5,1649
KS,Finney,37.97,-100.85,0.01,9.0,Miscellaneous,2457118.5,1443,2457118.5,1504
CO,Moffat,40.8961,-108.9707,2.3,1.0,Lightning,2454670.5,1913,2454671.5,1240
CA,Tuolumne,38.04005,-120.207714,0.1,9.0,Miscellaneous,2454321.5,1343,2454321.5,1453
AR,DALLAS,33.96311,-92.68316,22.0,1.0,Lightning,2455758.5,1617,2455758.5,1830
WV,Mingo,37.52964865,-81.95373073,3.0,5.0,Debris Burning,2456737.5,1550,2456737.5,1900
NM,6,35.26972222,-108.37805556,0.1,1.0,Lightning,2453181.5,1300,2453181.5,1340
OR,17,43.63972222,-121.83583333,0.2,4.0,Campfire,2453905.5,1033,2453905.5,1545
OK,WAGONER,35.871111,-95.820833,2400.0,13.0,Missing/Undefined,2454843.5,1300,2454855.5,1700
NV,Lyon,39.2061,-119.5642,0.1,4.0,Campfire,2453987.5,0958,2453987.5,1215
UT,Kane,37.3567,-111.6664,0.1,1.0,Lightning,2456155.5,1527,2456156.5,0900
CA,MENDOCINO,39.904,-123.889317,0.4,13.0,Missing/Undefined,2456541.5,1609,2456541.5,2239
UT,23,39.86388889,-111.63166667,5.0,1.0,Lightning,2453934.5,1516,2453936.5,1930
UT,9,40.92055556,-109.69833333,0.1,1.0,Lightning,2454294.5,2115,2454295.5,0915
GA,Marion              ,32.52918333,-84.45740278,1.68,5.0,Debris Burning,2456696.5,1644,2456696.5,1740
ID,Ada,43.26171,-116.07918,0.5,2.0,Equipment Use,2456888.5,1220,2456888.5,1300
AZ,11,33.76361111,-109.24583333,0.1,1.0,Lightning,2453224.5,1000,2453224.5,1400
CA,Butte,39.814406,-121.592231,0.1,9.0,Miscellaneous,2454434.5,1754,2454434.5,1805
CO,41,38.87555556,-105.02527778,0.1,1.0,Lightning,2454649.5,2119,2454650.5,0830
MS,JASPER,32.20079488,-88.94601893,60.0,5.0,Debris Burning,2456677.5,1400,2456677.5,1808
NY,NEW YORK,40.83269398,-73.94978704,0.1,3.0,Smoking,2455766.5,0321,2455766.5,0342
NY,NEW YORK,40.74963739,-73.96980947,0.1,7.0,Arson,2453732.5,2019,2453732.5,2019
MN,75,47.9225,-91.45777778,0.3,1.0,Lightning,2453989.5,1700,2453990.5,1415
TN,HAMILTON,35.288017,-85.19682,4.0,7.0,Arson,2454172.5,1021,2454172.5,1700
OR,Deschutes,43.9422,-121.0583,0.1,1.0,Lightning,2455403.5,1514,2455403.5,1921
OR,Clackamas,44.9953,-122.4886,0.1,4.0,Campfire,2454321.5,1230,2454321.5,1316
WI,Columbia,43.48038,-89.57503,0.1,2.0,Equipment Use,2456600.5,1255,2456600.5,1320
NY,SULLIVAN,41.76658162,-75.05847125,0.1,9.0,Miscellaneous,2453053.5,0854,2453053.5,0854
CA,Tuolumne,37.7844,-120.4675,21.0,11.0,Powerline,2453552.5,1609,2453552.5,1900
VA,045,37.5675,-80.03472222,1.4,9.0,Miscellaneous,2456443.5,1345,2456443.5,1630
CO,037,39.50388889,-106.37222222,0.1,4.0,Campfire,2456209.5,0800,2456209.5,0945
OH,SCIOTO,38.614445,-82.818584,0.25,9.0,Miscellaneous,2457339.5,1358,2457339.5,1741
NY,COLUMBIA,42.4234,-73.6687,0.13,7.0,Arson,2456388.5,1438,2456388.5,1616
FL,Lee,26.6786,-81.7038,0.3,1.0,Lightning,2455796.5,1800,2455796.5,1924
UT,051,40.46333333,-111.12972222,0.01,4.0,Campfire,2456129.5,1459,2456129.5,1600
NY,SULLIVAN,41.64691316,-74.72081831,2.38,1.0,Lightning,2454578.5,1652,2454578.5,1652
OR,Douglas,43.48,-123.18694,1.66,5.0,Debris Burning,2457239.5,1508,2457239.5,1708
NC,Cumberland,34.870833,-78.7775,1164.0,13.0,Missing/Undefined,2455613.5,1427,2455637.5,1500
TX,407,30.37888889,-95.1225,2.6,5.0,Debris Burning,2456079.5,1935,2456080.5,0940
AL,Cleburne,33.909931,-85.505858,50.0,9.0,Miscellaneous,2454809.5,1515,2454809.5,2100
MT,Sanders,48.0149,-115.028,0.1,4.0,Campfire,2455008.5,0034,2455008.5,0034
NY,RENSSELAER,42.74428074,-73.64083003,1.74,9.0,Miscellaneous,2454211.5,1510,2454211.5,1510
OK,McCurtain,33.91749999,-94.52633333,0.2,2.0,Equipment Use,2455803.5,1625,2455803.5,1625
OK,Cherokee,35.86851667,-94.87516664,25.0,7.0,Arson,2455474.5,1620,2455474.5,1620
OK,11,35.71472,-94.99978,2.0,9.0,Miscellaneous,2456539.5,1430,2456539.5,1620
NM,57,34.65,-106.36666667,2.0,5.0,Debris Burning,2453500.5,1200,2453500.5,1400
NY,RICHMOND,40.60802506,-74.10268693,0.1,9.0,Miscellaneous,2454573.5,1534,2454573.5,1534
GA,McIntosh            ,31.54682873,-81.4709777,6.3,5.0,Debris Burning,2455642.5,1515,2455642.5,1627
NC,Chatham,35.83888333,-79.49448333,0.3,7.0,Arson,2455460.5,1018,2455460.5,1037
MS,STONE,30.85052026,-89.21640566,3.0,5.0,Debris Burning,2457065.5,0018,2457065.5,0207
MS,TIPPAH,34.69791621,-88.78244453,1.0,5.0,Debris Burning,2457116.5,0847,2457116.5,0944
WA,77,46.72,-120.8323,0.5,9.0,Miscellaneous,2456481.5,2133,2456485.5,1257
AZ,Coconino,35.03861111,-111.72861111,0.1,1.0,Lightning,2456871.5,1300,2456871.5,1500
NC,115,36.0075,-82.63861111,5.0,7.0,Arson,2455134.5,0900,2455134.5,2000
NY,MONTGOMERY,42.95304743,-74.17395986,0.5,9.0,Miscellaneous,2453864.5,1650,2453864.5,1650
UT,BOX ELDER,41.853629,-112.146109,0.1,9.0,Miscellaneous,2455435.5,1512,2455435.5,1512
ID,Ada,43.2711,-116.1839,0.1,7.0,Arson,2455777.5,1710,2455777.5,1715
WA,Okanogan County,48.6974,-119.6414,0.01,1.0,Lightning,2455080.5,1600,2455081.5,1600
NY,RICHMOND,40.52829198,-74.21668199,0.1,9.0,Miscellaneous,2453697.5,2226,2453697.5,2226
AL,Hale,32.968533,-87.633211,1.0,2.0,Equipment Use,2453684.5,1435,2453684.5,1515
MS,NEWTON,32.34677178,-89.11701339,15.0,4.0,Campfire,2456954.5,1850,2456954.5,2032
AZ,9,32.72277778,-109.97944444,0.1,1.0,Lightning,2455036.5,1700,2455037.5,1400
MS,GEORGE,30.76404035,-88.42770379,6.0,4.0,Campfire,2456669.5,1304,2456669.5,1458
OR,005,45.17611111,-121.79055556,0.1,4.0,Campfire,2457201.5,1643,2457201.5,1912
FL,Taylor,30.2948,-83.7478,0.2,7.0,Arson,2455528.5,1210,2455528.5,1210
TX,Andrews,32.1891167,-102.4934833,400.0,1.0,Lightning,2455642.5,1300,2455642.5,2000
KY,Bell,36.71688,-83.81429,1.0,4.0,Campfire,2454578.5,1500,2454578.5,1500
AZ,005,35.36305556,-112.03916667,0.5,1.0,Lightning,2456476.5,1135,2456477.5,1541
NY,WARREN,43.30853169,-73.68385649,1.62,7.0,Arson,2453496.5,1750,2453496.5,1750
NC,Gates,36.43666667,-76.75393333,2.0,13.0,Missing/Undefined,2455693.5,1242,2455693.5,1412
GA,Brantley,31.179575,-81.99348333,0.2,1.0,Lightning,2456119.5,1550,2456119.5,1616
OR,Lane,44.07027778,-121.83805556,0.1,1.0,Lightning,2456887.5,1830,2456889.5,0930
ME,KNOX,44.311222,-69.39125,1.1,2.0,Equipment Use,2456034.5,1450,2456034.5,1540
WY,3,44.74555556,-107.91388889,122.0,1.0,Lightning,2454333.5,1831,2454342.5,1800
NV,Lyon,39.3092,-119.4617,2.0,13.0,Missing/Undefined,2455979.5,1119,2455979.5,1400
NM,Socorro,34.303461,-106.890772,0.2,9.0,Miscellaneous,2456703.5,1100,2456703.5,1200
KY,Greenup,38.45634,-82.87319,5.0,4.0,Campfire,2455279.5,1715,2455279.5,1715
ID,85,44.27222222,-115.4575,0.1,4.0,Campfire,2454756.5,1033,2454756.5,1124
CO,Montrose,38.2131,-108.4397,0.1,1.0,Lightning,2453546.5,1737,2453547.5,1434
MS,JONES,31.44419494,-88.97172131,9.0,7.0,Arson,2456262.5,1423,2456262.5,1612
NC,Clay,35.042283,-83.617833,2.5,7.0,Arson,2457052.5,1415,2457052.5,1600
GA,Emanuel             ,32.53157778,-82.26006389,1.0,5.0,Debris Burning,2457060.5,1757,2457060.5,1926
AL,Limestone,34.839197,-86.831776,0.5,5.0,Debris Burning,2453743.5,1504,2453743.5,1529
NY,MADISON,42.92091403,-75.75658621,0.5,7.0,Arson,2453472.5,1643,2453472.5,1643
KS,Sedgwick,37.83,-97.34,2.0,9.0,Miscellaneous,2457364.5,1447,2457364.5,1531
NY,NEW YORK,40.86298648,-73.93270248,0.1,3.0,Smoking,2453493.5,2041,2453493.5,2041
OR,51,45.55527778,-122.175,0.6,3.0,Smoking,2453583.5,1908,2453583.5,2230
OK,Adair,35.86166667,-94.65083333,2.0,7.0,Arson,2456253.5,1540,2456253.5,1835
NC,123,35.34305556,-80.02666667,2.0,4.0,Campfire,2456359.5,1530,2456360.5,1200
CO,Summit,39.70472222,-106.0875,0.1,1.0,Lightning,2456816.5,1152,2456816.5,1528
CO,Eagle,39.6564,-106.8064,0.1,1.0,Lightning,2454359.5,0823,2454359.5,1235
MN,Marshall,48.54170466,-95.99637784,80.0,7.0,Arson,2456044.5,1300,2456044.5,1502
CO,069,40.75444444,-105.74972222,0.2,1.0,Lightning,2456176.5,1500,2456177.5,1230
PA,ARMSTRONG,41.00992,-79.21769,3.0,5.0,Debris Burning,2456774.5,1612,2456774.5,1658
GA,Newton,33.53056111,-83.94978333,3.4,5.0,Debris Burning,2456606.5,1408,2456606.5,1528
NY,WAYNE,43.27463472,-77.25222833,2.5,11.0,Powerline,2454187.5,1629,2454187.5,1629
KY,Monroe,36.6824,-85.6155,34.0,5.0,Debris Burning,2454914.5,1100,2454915.5,1100
NY,SUFFOLK,40.77961259,-73.02105421,0.1,9.0,Miscellaneous,2454915.5,1626,2454915.5,1626
CA,071,34.18888889,-116.72388889,0.01,9.0,Miscellaneous,2456561.5,0648,2456561.5,0840
TN,SCOTT,36.407633,-84.488,15.0,7.0,Arson,2455292.5,1300,2455292.5,1300
GA,Tattnall            ,31.95388889,-82.08194444,1.23,5.0,Debris Burning,2456748.5,1310,2456748.5,1513
NC,Ashe,36.49013333,-81.39783333,0.2,9.0,Miscellaneous,2456300.5,1453,2456300.5,1510
KY,Pike,37.30194855,-82.44174957,3.0,5.0,Debris Burning,2456398.5,1700,2456398.5,1830
CA,073,33.3275,-116.88722222,0.1,1.0,Lightning,2457221.5,1800,2457221.5,2159
AZ,Maricopa,33.4409,-112.4297,0.1,13.0,Missing/Undefined,2456987.5,1618,2456987.5,1631
MS,Attala,33.15156926,-89.50715475,1.0,9.0,Miscellaneous,2457258.5,1635,2457258.5,1741
OR,Douglas,43.1748,-123.0614,0.1,1.0,Lightning,2456527.5,1400,2456527.5,1600
TN,LAUDERDALE,35.8868,-89.5146,10.5,7.0,Arson,2454191.5,1105,2454191.5,1730
MS,NESHOBA,32.90909838,-89.12977168,1.0,5.0,Debris Burning,2456943.5,1335,2456943.5,1430
TN,HARDIN,35.028083,-88.2308,0.5,5.0,Debris Burning,2455491.5,1400,2455491.5,1400
CO,Rio Blanco,40.0478,-108.3708,0.1,1.0,Lightning,2457216.5,1350,2457219.5,1400
GA,Monroe,33.08393056,-84.00938333,1.02,8.0,Children,2456269.5,1523,2456269.5,1625
UT,SUMMIT,41.020704,-111.489727,0.67,2.0,Equipment Use,2455807.5,1100,2455808.5,1700
MT,089,47.32027778,-114.87972222,0.5,9.0,Miscellaneous,2456500.5,1050,2456501.5,1345
FL,Washington,30.5445,-85.7066,1.0,9.0,Miscellaneous,2455584.5,1600,2455584.5,1720
NV,Humboldt,40.92425,-117.6636,0.1,4.0,Campfire,2456473.5,1520,2456473.5,1630
AL,Colbert,34.72511,-87.802709,9.0,6.0,Railroad,2453097.5,1320,2453097.5,1430
AZ,Maricopa,33.6186,-111.9914,0.1,13.0,Missing/Undefined,2456917.5,0421,2456917.5,0434
WY,Carbon,41.79589,-107.30347,1.0,5.0,Debris Burning,2455456.5,1230,2455668.5,1457
UT,JUAB,39.91200241,-111.9247355,1.0,5.0,Debris Burning,2456388.5,2030,2456389.5,1200
NY,WESTCHESTER,41.02447201,-73.7927627,1.45,3.0,Smoking,2453852.5,1936,2453852.5,1936
LA,69,31.40777778,-93.04916667,7.0,7.0,Arson,2454671.5,2000,2454671.5,2100
WA,039,45.8263,-120.7836,24.81,9.0,Miscellaneous,2456870.5,1526,2456872.5,1330
GA,Warren              ,33.41394773,-82.63332388,0.23,9.0,Miscellaneous,2455711.5,1400,2455711.5,1426
AZ,005,35.97666667,-112.14333333,1.0,1.0,Lightning,2457202.5,1700,2457202.5,1900
FL,Highlands,27.4777,-81.2956,6.0,5.0,Debris Burning,2456695.5,1206,2456695.5,1334
NY,NIAGARA,43.1112,-79.0533,0.1,9.0,Miscellaneous,2456491.5,2044,2456491.5,2146
AZ,25,34.81333333,-112.96,0.25,9.0,Miscellaneous,2453531.5,1419,2453531.5,2129
MT,97,46.10111111,-110.28666667,0.1,4.0,Campfire,2454683.5,1400,2454685.5,1100
NY,OSWEGO,43.34624276,-76.50981114,0.63,9.0,Miscellaneous,2454584.5,1343,2454584.5,1343
