CASENO,OFFENSE,EVENTDT,EVENTTM,CVLEGEND,CVDOW,Block_Location,BLKADDR,Lat,Lon
19043455,DISTURBANCE,08/07/2019 12:00:00 AM,14:37,DISORDERLY CONDUCT,3,"2300 TELEGRAPH AV
Berkeley, CA
(37.868714, -122.259189)",2300 TELEGRAPH AV,37.868714,-122.259189
19043179,VANDALISM,08/01/2019 12:00:00 AM,21:00,VANDALISM,4,"1700 UNIVERSITY AV
Berkeley, CA
(37.870948, -122.27733)",1700 UNIVERSITY AV,37.870948,-122.27733
19041459,THEFT MISD. (UNDER $950),07/29/2019 12:00:00 AM,17:00,LARCENY,1,"2400 BANCROFT WY
Berkeley, CA
(37.868447, -122.261268)",2400 BANCROFT WY,37.868447,-122.261268
19091404,THEFT MISD. (UNDER $950),07/14/2019 12:00:00 AM,19:00,LARCENY,0,"1400 HARMON ST
Berkeley, CA
(37.848606, -122.279588)",1400 HARMON ST,37.848606,-122.279588
19091730,BURGLARY AUTO,08/23/2019 12:00:00 AM,08:30,BURGLARY - VEHICLE,5,"900 GRAYSON ST
Berkeley, CA
(37.855317, -122.292357)",900 GRAYSON ST,37.855317,-122.292357
19042525,ALCOHOL OFFENSE,08/03/2019 12:00:00 AM,10:18,LIQUOR LAW VIOLATION,6,"1100 UNIVERSITY AV
Berkeley, CA
(37.869067, -122.292043)",1100 UNIVERSITY AV,37.869067,-122.292043
19047144,NARCOTICS,08/23/2019 12:00:00 AM,23:50,DRUG VIOLATION,5,"SHELLMOUND STREET & 67TH ST
Berkeley, CA",SHELLMOUND STREET & 67TH ST,,
19036059,SEXUAL ASSAULT FEL.,07/02/2019 12:00:00 AM,02:00,SEX CRIME,2,"1400 UNIVERSITY AV
Berkeley, CA
(37.870054, -122.284263)",1400 UNIVERSITY AV,37.870054,-122.284263
19039630,DOMESTIC VIOLENCE,07/20/2019 12:00:00 AM,17:18,FAMILY OFFENSE,6,"1400 SHATTUCK AV
Berkeley, CA
(37.881957, -122.269551)",1400 SHATTUCK AV,37.881957,-122.269551
19048833,BURGLARY AUTO,08/31/2019 12:00:00 AM,10:12,BURGLARY - VEHICLE,6,"2400 DURANT AV
Berkeley, CA
(37.867513, -122.26127)",2400 DURANT AV,37.867513,-122.26127
19037330,VEHICLE STOLEN,07/04/2019 12:00:00 AM,09:00,MOTOR VEHICLE THEFT,4,"1400 MCGEE AV
Berkeley, CA
(37.879901, -122.279902)",1400 MCGEE AV,37.879901,-122.279902
19038725,VANDALISM,07/15/2019 12:00:00 AM,17:00,VANDALISM,1,"Berkeley, CA
(37.869058, -122.270455)",nan,37.869058,-122.270455
19043907,THEFT FELONY (OVER $950),08/09/2019 12:00:00 AM,14:05,LARCENY,5,"2100 OXFORD ST
Berkeley, CA
(37.87091, -122.265993)",2100 OXFORD ST,37.87091,-122.265993
19048754,VANDALISM,08/30/2019 12:00:00 AM,17:30,VANDALISM,5,"600 ARLINGTON AVE
Berkeley, CA
(37.899107, -122.277273)",600 ARLINGTON AVE,37.899107,-122.277273
19040586,THEFT MISD. (UNDER $950),07/25/2019 12:00:00 AM,08:15,LARCENY,4,"2200 SHATTUCK AV
Berkeley, CA
(37.869363, -122.268028)",2200 SHATTUCK AV,37.869363,-122.268028
19039445,BURGLARY AUTO,07/19/2019 12:00:00 AM,20:15,BURGLARY - VEHICLE,5,"200 UNIVERSITY AV
Berkeley, CA
(37.865511, -122.309967)",200 UNIVERSITY AV,37.865511,-122.309967
19039682,ASSAULT/BATTERY MISD.,07/20/2019 12:00:00 AM,22:14,ASSAULT,6,"2900 9TH ST
Berkeley, CA
(37.853638, -122.289588)",2900 9TH ST,37.853638,-122.289588
19091664,THEFT MISD. (UNDER $950),08/05/2019 12:00:00 AM,16:30,LARCENY,1,"1200 BONITA AV
Berkeley, CA
(37.885385, -122.273547)",1200 BONITA AV,37.885385,-122.273547
19091512,BURGLARY AUTO,07/29/2019 12:00:00 AM,08:35,BURGLARY - VEHICLE,1,"1000 GILMAN ST
Berkeley, CA
(37.88014, -122.297498)",1000 GILMAN ST,37.88014,-122.297498
19091568,BURGLARY AUTO,08/04/2019 12:00:00 AM,13:00,BURGLARY - VEHICLE,0,"1400 SIXTH ST
Berkeley, CA
(37.877417, -122.300713)",1400 SIXTH ST,37.877417,-122.300713
19044020,DISTURBANCE,08/10/2019 12:00:00 AM,00:49,DISORDERLY CONDUCT,6,"2700 CHANNING WY
Berkeley, CA
(37.867491, -122.254054)",2700 CHANNING WY,37.867491,-122.254054
19041807,FRAUD/FORGERY,07/31/2019 12:00:00 AM,08:49,FRAUD,3,"983 OVERLOOK
Berkeley, CA
(37.895529, -122.257619)",983 OVERLOOK,37.895529,-122.257619
19041932,THEFT FROM AUTO,07/25/2019 12:00:00 AM,20:00,LARCENY - FROM VEHICLE,4,"3200 BAKER ST
Berkeley, CA
(37.850005, -122.280256)",3200 BAKER ST,37.850005,-122.280256
19040638,DISTURBANCE,07/25/2019 12:00:00 AM,17:56,DISORDERLY CONDUCT,4,"GRANT STREET & BANCROFT WY
Berkeley, CA
(37.866696, -122.274757)",GRANT STREET & BANCROFT WY,37.86669600000001,-122.274757
19043232,ASSAULT/BATTERY MISD.,08/06/2019 12:00:00 AM,16:21,ASSAULT,2,"2100 CENTER ST
Berkeley, CA
(37.870308, -122.26805)",2100 CENTER ST,37.870308,-122.26805
19043021,VEHICLE STOLEN,08/01/2019 12:00:00 AM,21:00,MOTOR VEHICLE THEFT,4,"MC GEE AV & LINCOLN ST
Berkeley, CA
(37.876333, -122.278118)",MC GEE AV & LINCOLN ST,37.876333,-122.278118
19038430,ASSAULT/BATTERY MISD.,07/15/2019 12:00:00 AM,07:15,ASSAULT,1,"1600 2ND ST
Berkeley, CA
(37.872599, -122.303889)",1600 2ND ST,37.872599,-122.30388899999998
19039359,DOMESTIC VIOLENCE,07/19/2019 12:00:00 AM,13:37,FAMILY OFFENSE,5,"2300 FOURTH ST
Berkeley, CA
(37.862817, -122.298359)",2300 FOURTH ST,37.862817,-122.298359
19091725,VANDALISM,08/21/2019 12:00:00 AM,09:15,VANDALISM,3,"ALLSTON WY & CALIFORNIA ST
Berkeley, CA
(37.867106, -122.286054)",ALLSTON WY & CALIFORNIA ST,37.867106,-122.286054
19042343,THEFT FROM AUTO,07/30/2019 12:00:00 AM,16:00,LARCENY - FROM VEHICLE,2,"1600 KAINS AV
Berkeley, CA
(37.875132, -122.293103)",1600 KAINS AV,37.875132,-122.293103
19039743,VANDALISM,07/20/2019 12:00:00 AM,18:00,VANDALISM,6,"1100 COWPER ST
Berkeley, CA
(37.86727, -122.291472)",1100 COWPER ST,37.86727,-122.291472
19091360,THEFT MISD. (UNDER $950),07/10/2019 12:00:00 AM,09:10,LARCENY,3,"3000 CALIFORNIA ST
Berkeley, CA
(37.853335, -122.27688)",3000 CALIFORNIA ST,37.853335,-122.27688
19038618,THEFT FELONY (OVER $950),07/16/2019 12:00:00 AM,00:15,LARCENY,2,"1800 FRANCISCO ST
Berkeley, CA
(37.874827, -122.275696)",1800 FRANCISCO ST,37.874827,-122.275696
19091538,THEFT FELONY (OVER $950),07/31/2019 12:00:00 AM,10:15,LARCENY,3,"1100 BANCROFT WY
Berkeley, CA
(37.864677, -122.290292)",1100 BANCROFT WY,37.864677,-122.290292
19037324,BURGLARY AUTO,07/09/2019 12:00:00 AM,20:00,BURGLARY - VEHICLE,2,"2900 COLLEGE AV
Berkeley, CA
(37.858356, -122.253179)",2900 COLLEGE AV,37.858356,-122.253179
19039236,VEHICLE STOLEN,07/18/2019 12:00:00 AM,16:00,MOTOR VEHICLE THEFT,4,"1500 BEVERLY PL
Berkeley, CA
(37.886234, -122.283626)",1500 BEVERLY PL,37.886234,-122.283626
19067774,FRAUD/FORGERY,08/29/2019 12:00:00 AM,00:00,FRAUD,4,"1600 BELVEDERE AVE
Berkeley, CA
(37.875708, -122.2897)",1600 BELVEDERE AVE,37.875708,-122.2897
19091407,BURGLARY AUTO,07/15/2019 12:00:00 AM,22:05,BURGLARY - VEHICLE,1,"2900 RUSSELL ST
Berkeley, CA
(37.858783, -122.248189)",2900 RUSSELL ST,37.858783,-122.248189
19091600,THEFT MISD. (UNDER $950),08/03/2019 12:00:00 AM,19:15,LARCENY,6,"2500 REGENT ST
Berkeley, CA
(37.865202, -122.257795)",2500 REGENT ST,37.865202,-122.257795
19091516,BURGLARY AUTO,07/29/2019 12:00:00 AM,21:00,BURGLARY - VEHICLE,1,"1900 CENTER ST
Berkeley, CA
(37.869685, -122.272804)",1900 CENTER ST,37.869685,-122.272804
19091365,THEFT MISD. (UNDER $950),07/11/2019 12:00:00 AM,20:35,LARCENY,4,"2100 NINTH ST
Berkeley, CA
(37.867317, -122.293982)",2100 NINTH ST,37.867317,-122.293982
19091798,BURGLARY AUTO,08/29/2019 12:00:00 AM,22:35,BURGLARY - VEHICLE,4,"2300 FIFTH ST
Berkeley, CA
(37.86277, -122.297218)",2300 FIFTH ST,37.86277000000001,-122.297218
19042009,DISTURBANCE,08/01/2019 12:00:00 AM,05:53,DISORDERLY CONDUCT,4,"1900 SHATTUCK AV
Berkeley, CA
(37.873687, -122.268616)",1900 SHATTUCK AV,37.873687,-122.268616
19091629,BURGLARY AUTO,08/10/2019 12:00:00 AM,14:30,BURGLARY - VEHICLE,6,"200 MARINA BL
Berkeley, CA
(37.868667, -122.313656)",200 MARINA BL,37.868667,-122.313656
19042532,DISTURBANCE,08/03/2019 12:00:00 AM,11:37,DISORDERLY CONDUCT,6,"2000 UNIVERSITY AV
Berkeley, CA
(37.871828, -122.270516)",2000 UNIVERSITY AV,37.871828,-122.270516
19039835,THEFT FROM AUTO,07/21/2019 12:00:00 AM,08:00,LARCENY - FROM VEHICLE,0,"1200 TALBOT AV
Berkeley, CA
(37.882899, -122.292918)",1200 TALBOT AV,37.882899,-122.292918
19038181,THEFT MISD. (UNDER $950),07/12/2019 12:00:00 AM,22:00,LARCENY,5,"1100 GLEN AV
Berkeley, CA
(37.887747, -122.264514)",1100 GLEN AV,37.887747,-122.264514
19043972,ASSAULT/BATTERY MISD.,08/09/2019 12:00:00 AM,19:20,ASSAULT,5,"GILMAN STREET & FRONTAGE RD
Berkeley, CA
(37.878024, -122.30798)",GILMAN STREET & FRONTAGE RD,37.878024,-122.30798
19046492,VANDALISM,08/21/2019 12:00:00 AM,01:00,VANDALISM,3,"3000 DANA ST
Berkeley, CA
(37.855167, -122.258753)",3000 DANA ST,37.855167,-122.258753
19038467,VANDALISM,07/12/2019 12:00:00 AM,16:00,VANDALISM,5,"2200 MCGEE AV
Berkeley, CA
(37.868108, -122.277222)",2200 MCGEE AV,37.868108,-122.277222
19038415,NARCOTICS,07/15/2019 12:00:00 AM,01:25,DRUG VIOLATION,1,"2400 TELEGRAPH AV
Berkeley, CA
(37.866761, -122.258779)",2400 TELEGRAPH AV,37.866761,-122.258779
19091388,BURGLARY AUTO,07/13/2019 12:00:00 AM,22:30,BURGLARY - VEHICLE,6,"800 CONTRA COSTA AV
Berkeley, CA
(37.894483, -122.276085)",800 CONTRA COSTA AV,37.894483,-122.276085
19040415,NARCOTICS,07/24/2019 12:00:00 AM,17:21,DRUG VIOLATION,3,"1500 WOOLSEY ST
Berkeley, CA
(37.85062, -122.278313)",1500 WOOLSEY ST,37.85062,-122.27831299999998
19045921,ROBBERY,08/18/2019 12:00:00 AM,20:28,ROBBERY,0,"3000 ADELINE ST
Berkeley, CA
(37.85488, -122.269079)",3000 ADELINE ST,37.85488,-122.269079
19036546,NARCOTICS,07/05/2019 12:00:00 AM,19:13,DRUG VIOLATION,5,"BOLIVAR DRIVE &CHANNING WAY
Berkeley, CA",BOLIVAR DRIVE &CHANNING WAY,,
19045592,ALCOHOL OFFENSE,08/17/2019 12:00:00 AM,01:21,LIQUOR LAW VIOLATION,6,"2300 TELEGRAPH AV
Berkeley, CA
(37.868714, -122.259189)",2300 TELEGRAPH AV,37.868714,-122.259189
19044252,ASSAULT/BATTERY FEL.,08/11/2019 12:00:00 AM,04:09,ASSAULT,0,"800 UNIVERSITY AV
Berkeley, CA
(37.86771, -122.298465)",800 UNIVERSITY AV,37.86771,-122.298465
19045363,THEFT MISD. (UNDER $950),08/16/2019 12:00:00 AM,00:22,LARCENY,5,"WALNUT STREET & DELAWARE ST
Berkeley, CA
(37.874929, -122.267601)",WALNUT STREET & DELAWARE ST,37.874929,-122.267601
19045480,THEFT FROM PERSON,08/16/2019 12:00:00 AM,01:30,LARCENY,5,"2000 NINTH ST
Berkeley, CA
(37.868591, -122.294393)",2000 NINTH ST,37.868591,-122.294393
19038147,ROBBERY,07/13/2019 12:00:00 AM,16:50,ROBBERY,6,"2400 DURANT AV
Berkeley, CA
(37.867513, -122.26127)",2400 DURANT AV,37.867513,-122.26127
19047517,BURGLARY AUTO,08/25/2019 12:00:00 AM,18:25,BURGLARY - VEHICLE,0,"CATALINA AVE
Berkeley, CA",CATALINA AVE,,
19048560,THEFT MISD. (UNDER $950),08/29/2019 12:00:00 AM,13:00,LARCENY,4,"1800 EUCLID AV
Berkeley, CA
(37.876045, -122.260336)",1800 EUCLID AV,37.876045,-122.260336
19040467,ALCOHOL OFFENSE,07/24/2019 12:00:00 AM,21:55,LIQUOR LAW VIOLATION,3,"SAN PABLO AV & ADDISON ST
Berkeley, CA
(37.867805, -122.291809)",SAN PABLO AV & ADDISON ST,37.867805,-122.291809
19035788,ASSAULT/BATTERY FEL.,07/01/2019 12:00:00 AM,12:50,ASSAULT,1,"CHANNING WY & BOWDITCH ST
Berkeley, CA
(37.867209, -122.256554)",CHANNING WY & BOWDITCH ST,37.867209,-122.256554
19039867,BURGLARY AUTO,07/22/2019 12:00:00 AM,00:30,BURGLARY - VEHICLE,1,"2600 SACRAMENTO ST
Berkeley, CA
(37.860334, -122.280567)",2600 SACRAMENTO ST,37.860334,-122.280567
19048219,NARCOTICS,08/28/2019 12:00:00 AM,17:45,DRUG VIOLATION,3,"2000 UNIVERSITY AV
Berkeley, CA
(37.871828, -122.270516)",2000 UNIVERSITY AV,37.871828,-122.270516
19043762,BURGLARY AUTO,08/08/2019 12:00:00 AM,20:51,BURGLARY - VEHICLE,4,"1800 UNIVERSITY AV
Berkeley, CA
(37.871246, -122.274991)",1800 UNIVERSITY AV,37.871246,-122.274991
19036708,VEHICLE STOLEN,07/05/2019 12:00:00 AM,16:00,MOTOR VEHICLE THEFT,5,"1700 FRANCISCO ST
Berkeley, CA
(37.874581, -122.277744)",1700 FRANCISCO ST,37.874581,-122.277744
19046258,BURGLARY AUTO,08/20/2019 12:00:00 AM,12:00,BURGLARY - VEHICLE,2,"2500 DURANT AV
Berkeley, CA
(37.867852, -122.258699)",2500 DURANT AV,37.867852,-122.258699
19041646,BURGLARY AUTO,07/30/2019 12:00:00 AM,12:00,BURGLARY - VEHICLE,2,"1200 5TH ST
Berkeley, CA
(37.880756, -122.303056)",1200 5TH ST,37.880756,-122.303056
19044200,VEHICLE STOLEN,08/10/2019 12:00:00 AM,12:00,MOTOR VEHICLE THEFT,6,"1800 SACRAMENTO ST
Berkeley, CA
(37.872847, -122.282313)",1800 SACRAMENTO ST,37.872847,-122.282313
19091591,THEFT MISD. (UNDER $950),08/06/2019 12:00:00 AM,14:30,LARCENY,2,"2000 KITTREDGE ST
Berkeley, CA
(37.868204, -122.270054)",2000 KITTREDGE ST,37.868204,-122.270054
19048799,BURGLARY AUTO,08/31/2019 12:00:00 AM,02:00,BURGLARY - VEHICLE,6,"600 ENSENADA AVE
Berkeley, CA
(37.895601, -122.285524)",600 ENSENADA AVE,37.895601,-122.285524
19046802,DISTURBANCE,08/22/2019 12:00:00 AM,17:50,DISORDERLY CONDUCT,4,"SHATTUCK AV & KITTREDGE ST
Berkeley, CA
(37.868489, -122.26795)",SHATTUCK AV & KITTREDGE ST,37.868489,-122.26795
19046384,VEHICLE STOLEN,08/20/2019 12:00:00 AM,20:09,MOTOR VEHICLE THEFT,2,"1800 MARTIN LUTHER KING JR WY
Berkeley, CA
(37.874203, -122.273308)",1800 MARTIN LUTHER KING JR WY,37.874203,-122.273308
19046489,ASSAULT/BATTERY MISD.,08/21/2019 12:00:00 AM,10:04,ASSAULT,3,"SACRAMENTO STREET & BERKELEY WY
Berkeley, CA
(37.871168, -122.282128)",SACRAMENTO STREET & BERKELEY WY,37.871168,-122.282128
19038238,ALCOHOL OFFENSE,07/14/2019 12:00:00 AM,01:51,LIQUOR LAW VIOLATION,0,"TELEGRAPH AV & DURANT AV
Berkeley, CA
(37.867816, -122.258994)",TELEGRAPH AV & DURANT AV,37.867816,-122.258994
19044776,BURGLARY AUTO,08/13/2019 12:00:00 AM,16:12,BURGLARY - VEHICLE,2,"2300 SHATTUCK AV
Berkeley, CA
(37.867157, -122.2678)",2300 SHATTUCK AV,37.867157,-122.2678
19047822,ASSAULT/BATTERY MISD.,08/27/2019 12:00:00 AM,07:30,ASSAULT,2,"2900 TELEGRAPH AV
Berkeley, CA
(37.857452, -122.259548)",2900 TELEGRAPH AV,37.857452,-122.259548
19042991,THEFT FELONY (OVER $950),08/05/2019 12:00:00 AM,10:00,LARCENY,1,"1400 UNIVERSITY AVE
Berkeley, CA
(37.870054, -122.284263)",1400 UNIVERSITY AVE,37.870054,-122.284263
19046092,VEHICLE STOLEN,08/19/2019 12:00:00 AM,07:45,MOTOR VEHICLE THEFT,1,"1000 KEITH AV
Berkeley, CA
(37.890354, -122.267101)",1000 KEITH AV,37.890354,-122.267101
19048824,BURGLARY AUTO,08/31/2019 12:00:00 AM,09:00,BURGLARY - VEHICLE,6,"100 SPINNAKER WY
Berkeley, CA
(37.870287, -122.316238)",100 SPINNAKER WY,37.870287,-122.31623799999998
19092092,BURGLARY AUTO,08/27/2019 12:00:00 AM,17:00,BURGLARY - VEHICLE,2,"2300 SAN PABLO AV
Berkeley, CA
(37.864385, -122.290697)",2300 SAN PABLO AV,37.864385,-122.290697
19042971,BURGLARY AUTO,08/05/2019 12:00:00 AM,14:10,BURGLARY - VEHICLE,1,"2400 DURANT AV
Berkeley, CA
(37.867513, -122.26127)",2400 DURANT AV,37.867513,-122.26127
19036915,THEFT MISD. (UNDER $950),07/07/2019 12:00:00 AM,19:13,LARCENY,0,"2900 SAN PABLO AV
Berkeley, CA
(37.853576, -122.287202)",2900 SAN PABLO AV,37.853576,-122.287202
19045417,THEFT MISD. (UNDER $950),08/16/2019 12:00:00 AM,10:30,LARCENY,5,"CLAREMONT AV & RUSSELL ST
Berkeley, CA
(37.858993, -122.244574)",CLAREMONT AV & RUSSELL ST,37.858993,-122.244574
19041504,THEFT MISD. (UNDER $950),07/29/2019 12:00:00 AM,21:12,LARCENY,1,"1000 GILMAN ST
Berkeley, CA
(37.88014, -122.297498)",1000 GILMAN ST,37.88014,-122.297498
19036274,BURGLARY RESIDENTIAL,07/03/2019 12:00:00 AM,22:00,BURGLARY - RESIDENTIAL,3,"2400 BLAKE ST
Berkeley, CA
(37.863963, -122.260546)",2400 BLAKE ST,37.863963,-122.260546
19042976,VEHICLE STOLEN,08/04/2019 12:00:00 AM,23:00,MOTOR VEHICLE THEFT,0,"1300 CARLOTTA AV
Berkeley, CA
(37.88253, -122.280217)",1300 CARLOTTA AV,37.88253,-122.280217
19091564,VANDALISM,07/27/2019 12:00:00 AM,16:20,VANDALISM,6,"2200 SHATTUCK AV
Berkeley, CA
(37.869363, -122.268028)",2200 SHATTUCK AV,37.869363,-122.268028
19044675,VEHICLE STOLEN,08/12/2019 12:00:00 AM,18:00,MOTOR VEHICLE THEFT,1,"1100 BANCROFT WAY
Berkeley, CA
(37.864677, -122.290292)",1100 BANCROFT WAY,37.864677,-122.290292
19091475,BURGLARY AUTO,07/14/2019 12:00:00 AM,12:00,BURGLARY - VEHICLE,0,"100 SPINNAKER WY
Berkeley, CA
(37.870287, -122.316238)",100 SPINNAKER WY,37.870287,-122.31623799999998
19045864,DOMESTIC VIOLENCE,08/18/2019 12:00:00 AM,14:40,FAMILY OFFENSE,0,"15 SAN MATEO
Berkeley, CA
(37.892626, -122.273168)",15 SAN MATEO,37.892626,-122.273168
19036678,THEFT FROM AUTO,07/06/2019 12:00:00 AM,09:45,LARCENY - FROM VEHICLE,6,"100 SEAWALL DR
Berkeley, CA
(37.863611, -122.317566)",100 SEAWALL DR,37.863611,-122.317566
19044721,DOMESTIC VIOLENCE,08/13/2019 12:00:00 AM,10:00,FAMILY OFFENSE,2,"3200 SACRAMENTO ST
Berkeley, CA
(37.849431, -122.278174)",3200 SACRAMENTO ST,37.849431,-122.278174
19045968,GUN/WEAPON,08/19/2019 12:00:00 AM,01:47,WEAPONS OFFENSE,1,"1400 OREGON ST
Berkeley, CA
(37.855793, -122.281493)",1400 OREGON ST,37.855793,-122.281493
19043423,THEFT MISD. (UNDER $950),08/07/2019 12:00:00 AM,11:38,LARCENY,3,"1200 SAN PABLO AV
Berkeley, CA
(37.882033, -122.296381)",1200 SAN PABLO AV,37.882033,-122.296381
19091421,BURGLARY AUTO,07/18/2019 12:00:00 AM,05:00,BURGLARY - VEHICLE,4,"2000 HASTE ST
Berkeley, CA
(37.86456, -122.269954)",2000 HASTE ST,37.86456,-122.269954
19038798,THEFT FROM PERSON,07/16/2019 12:00:00 AM,20:05,LARCENY,2,"ADELINE STREET & HARMON ST
Berkeley, CA
(37.849675, -122.271149)",ADELINE STREET & HARMON ST,37.849675,-122.271149
19041168,THEFT MISD. (UNDER $950),07/28/2019 12:00:00 AM,08:53,LARCENY,0,"2800 ADELINE ST
Berkeley, CA
(37.858116, -122.268002)",2800 ADELINE ST,37.858116,-122.268002
19043488,THEFT FROM AUTO,08/05/2019 12:00:00 AM,22:30,LARCENY - FROM VEHICLE,1,"2000 STUART ST
Berkeley, CA
(37.858214, -122.269252)",2000 STUART ST,37.858214,-122.269252
19091595,BURGLARY AUTO,07/30/2019 12:00:00 AM,21:00,BURGLARY - VEHICLE,2,"1900 CENTER ST
Berkeley, CA
(37.869685, -122.272804)",1900 CENTER ST,37.869685,-122.272804
19039364,THEFT MISD. (UNDER $950),07/17/2019 12:00:00 AM,21:08,LARCENY,3,"2100 SHATTUCK AV
Berkeley, CA
(37.871167, -122.268285)",2100 SHATTUCK AV,37.871167,-122.268285
19046540,DISTURBANCE,08/21/2019 12:00:00 AM,13:38,DISORDERLY CONDUCT,3,"600 GILMAN ST
Berkeley, CA
(37.878405, -122.306072)",600 GILMAN ST,37.878405,-122.306072
19036743,THEFT MISD. (UNDER $950),07/06/2019 12:00:00 AM,14:42,LARCENY,6,"2100 SHATTUCK AVE
Berkeley, CA
(37.871167, -122.268285)",2100 SHATTUCK AVE,37.871167,-122.268285
19091307,VANDALISM,07/01/2019 12:00:00 AM,09:35,VANDALISM,1,"WHEELER STREET & WOOLSEY ST
Berkeley, CA
(37.852724, -122.263991)",WHEELER STREET & WOOLSEY ST,37.852724,-122.263991
19047156,NARCOTICS,08/24/2019 12:00:00 AM,00:40,DRUG VIOLATION,6,"2800 PARK ST
Berkeley, CA
(37.8559, -122.283101)",2800 PARK ST,37.8559,-122.283101
19036463,VANDALISM,07/04/2019 12:00:00 AM,18:15,VANDALISM,4,"Berkeley, CA
(37.869058, -122.270455)",nan,37.869058,-122.270455
19091693,THEFT MISD. (UNDER $950),08/15/2019 12:00:00 AM,11:30,LARCENY,4,"1300 HENRY ST
Berkeley, CA
(37.883512, -122.27103)",1300 HENRY ST,37.883512,-122.27103
19047893,VEHICLE RECOVERED,08/27/2019 12:00:00 AM,12:00,RECOVERED VEHICLE,2,"700 ASHBY AV
Berkeley, CA
(37.849376, -122.294952)",700 ASHBY AV,37.849376,-122.294952
19091464,BURGLARY AUTO,07/23/2019 12:00:00 AM,16:15,BURGLARY - VEHICLE,2,"100 SEAWALL DR
Berkeley, CA
(37.863611, -122.317566)",100 SEAWALL DR,37.863611,-122.317566
19038748,THEFT MISD. (UNDER $950),07/16/2019 12:00:00 AM,15:11,LARCENY,2,"900 SPRUCE ST
Berkeley, CA
(37.893104, -122.267605)",900 SPRUCE ST,37.893104,-122.267605
19047259,BURGLARY COMMERCIAL,08/24/2019 12:00:00 AM,14:22,BURGLARY - COMMERCIAL,6,"2700 MILVIA ST
Berkeley, CA
(37.860225, -122.269453)",2700 MILVIA ST,37.860225,-122.269453
19047676,THEFT MISD. (UNDER $950),08/26/2019 12:00:00 AM,14:25,LARCENY,1,"2500 TELEGRAPH AV
Berkeley, CA
(37.864827, -122.258577)",2500 TELEGRAPH AV,37.86482700000001,-122.258577
19045100,BURGLARY AUTO,08/14/2019 12:00:00 AM,22:00,BURGLARY - VEHICLE,3,"UNIVERSITY AV & MILVIA ST
Berkeley, CA
(37.871799, -122.270745)",UNIVERSITY AV & MILVIA ST,37.871799,-122.270745
19091471,BURGLARY AUTO,07/24/2019 12:00:00 AM,18:30,BURGLARY - VEHICLE,3,"37.8810100000000000, -122.2434030000000000
Berkeley, CA","37.8810100000000000, -122.2434030000000000",,
19041012,THEFT MISD. (UNDER $950),07/27/2019 12:00:00 AM,08:29,LARCENY,6,"1400 UNIVERSITY AV
Berkeley, CA
(37.870054, -122.284263)",1400 UNIVERSITY AV,37.870054,-122.284263
19091679,THEFT FELONY (OVER $950),08/15/2019 12:00:00 AM,15:29,LARCENY,4,"1800 FOURTH ST
Berkeley, CA
(37.869888, -122.300618)",1800 FOURTH ST,37.869888,-122.300618
19044734,BURGLARY AUTO,08/12/2019 12:00:00 AM,18:00,BURGLARY - VEHICLE,1,"500 SAN LUIS RD
Berkeley, CA
(37.900813, -122.277074)",500 SAN LUIS RD,37.900813,-122.277074
19038754,THEFT FROM AUTO,07/13/2019 12:00:00 AM,00:01,LARCENY - FROM VEHICLE,6,"2100 DERBY ST
Berkeley, CA
(37.860366, -122.266802)",2100 DERBY ST,37.860366,-122.266802
19036489,BURGLARY COMMERCIAL,07/03/2019 12:00:00 AM,15:30,BURGLARY - COMMERCIAL,3,"1300 FOURTH ST
Berkeley, CA
(37.878644, -122.303432)",1300 FOURTH ST,37.878644,-122.303432
19091305,BURGLARY AUTO,07/01/2019 12:00:00 AM,22:00,BURGLARY - VEHICLE,1,"2000 KITTREDGE ST
Berkeley, CA
(37.868204, -122.270054)",2000 KITTREDGE ST,37.868204,-122.270054
19091719,THEFT FELONY (OVER $950),08/08/2019 12:00:00 AM,23:00,LARCENY,4,"2400 WARD ST
Berkeley, CA
(37.860372, -122.25981)",2400 WARD ST,37.860372,-122.25981000000002
19038283,VANDALISM,07/08/2019 12:00:00 AM,00:00,VANDALISM,1,"500 VINCENTE AV
Berkeley, CA
(37.899278, -122.283222)",500 VINCENTE AV,37.899278,-122.283222
19046174,ASSAULT/BATTERY FEL.,08/20/2019 12:00:00 AM,01:30,ASSAULT,2,"2400 CHANNING WY
Berkeley, CA
(37.866622, -122.26108)",2400 CHANNING WY,37.866622,-122.26108
19041227,THEFT FROM AUTO,07/28/2019 12:00:00 AM,14:45,LARCENY - FROM VEHICLE,0,"1900 CENTER ST
Berkeley, CA
(37.869685, -122.272804)",1900 CENTER ST,37.869685,-122.272804
19091532,BURGLARY AUTO,07/31/2019 12:00:00 AM,19:30,BURGLARY - VEHICLE,3,"2100 SAN PABLO AV
Berkeley, CA
(37.867501, -122.291709)",2100 SAN PABLO AV,37.867501,-122.291709
19091740,THEFT FELONY (OVER $950),08/22/2019 12:00:00 AM,01:10,LARCENY,4,"1000 GILMAN ST
Berkeley, CA
(37.88014, -122.297498)",1000 GILMAN ST,37.88014,-122.297498
19038328,THEFT FROM AUTO,07/13/2019 12:00:00 AM,15:00,LARCENY - FROM VEHICLE,6,"1700 PORTLAND AV
Berkeley, CA
(37.894629, -122.284061)",1700 PORTLAND AV,37.894629,-122.284061
